;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:20:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:80.05mJ             
;Max:82.10mJ             
;Average:80.88mJ             
;Std.Dev.:557.1uJ             
;Overrange:0                   
;Total Pulses:628                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:20:49
  Timestamp   	  Channel A  	  F(A)       	
         1.434	  8.180e-02 	  8.051e-02 	
         1.466	  7.900e-02 	  8.048e-02 	
         1.500	  7.820e-02 	  8.043e-02 	
         1.534	  7.970e-02 	  8.041e-02 	
         1.566	  7.930e-02 	  8.039e-02 	
         1.600	  7.960e-02 	  8.037e-02 	
         1.634	  7.890e-02 	  8.034e-02 	
         1.668	  7.830e-02 	  8.030e-02 	
         1.700	  8.050e-02 	  8.031e-02 	
         1.734	  8.140e-02 	  8.033e-02 	
         1.768	  7.940e-02 	  8.031e-02 	
         1.800	  8.120e-02 	  8.033e-02 	
         1.834	  8.230e-02 	  8.036e-02 	
         1.866	  7.900e-02 	  8.034e-02 	
         1.900	  7.990e-02 	  8.033e-02 	
         1.934	  7.940e-02 	  8.031e-02 	
         1.966	  8.110e-02 	  8.033e-02 	
         2.000	  8.170e-02 	  8.035e-02 	
         2.034	  8.040e-02 	  8.035e-02 	
         2.066	  7.950e-02 	  8.034e-02 	
         2.100	  7.950e-02 	  8.032e-02 	
         2.134	  8.010e-02 	  8.032e-02 	
         2.168	  7.930e-02 	  8.030e-02 	
         2.200	  8.180e-02 	  8.033e-02 	
         2.234	  8.050e-02 	  8.033e-02 	
         2.268	  8.260e-02 	  8.036e-02 	
         2.300	  8.020e-02 	  8.036e-02 	
         2.334	  8.170e-02 	  8.038e-02 	
         2.366	  8.070e-02 	  8.038e-02 	
         2.400	  8.100e-02 	  8.039e-02 	
         2.434	  8.240e-02 	  8.042e-02 	
         2.466	  8.160e-02 	  8.043e-02 	
         2.500	  8.100e-02 	  8.044e-02 	
         2.534	  8.030e-02 	  8.044e-02 	
         2.566	  8.100e-02 	  8.045e-02 	
         2.600	  8.120e-02 	  8.046e-02 	
         2.634	  8.170e-02 	  8.047e-02 	
         2.668	  7.940e-02 	  8.046e-02 	
         2.700	  7.920e-02 	  8.044e-02 	
         2.734	  7.710e-02 	  8.040e-02 	
         2.768	  8.110e-02 	  8.041e-02 	
         2.800	  8.010e-02 	  8.041e-02 	
         2.834	  7.830e-02 	  8.038e-02 	
         2.866	  8.070e-02 	  8.039e-02 	
         2.900	  7.970e-02 	  8.038e-02 	
         2.934	  7.870e-02 	  8.036e-02 	
         2.966	  7.920e-02 	  8.035e-02 	
         3.000	  8.050e-02 	  8.035e-02 	
         3.034	  8.020e-02 	  8.035e-02 	
         3.068	  7.990e-02 	  8.034e-02 	
         3.100	  7.830e-02 	  8.032e-02 	
         3.134	  7.970e-02 	  8.030e-02 	
         3.168	  8.000e-02 	  8.029e-02 	
         3.200	  7.810e-02 	  8.026e-02 	
         3.234	  7.770e-02 	  8.024e-02 	
         3.268	  7.800e-02 	  8.021e-02 	
         3.300	  7.930e-02 	  8.020e-02 	
         3.334	  7.770e-02 	  8.017e-02 	
         3.368	  7.940e-02 	  8.017e-02 	
         3.400	  8.100e-02 	  8.017e-02 	
         3.434	  7.850e-02 	  8.014e-02 	
         3.468	  8.020e-02 	  8.011e-02 	
         3.500	  8.070e-02 	  8.012e-02 	
         3.534	  7.850e-02 	  8.009e-02 	
         3.568	  8.160e-02 	  8.007e-02 	
         3.600	  8.030e-02 	  8.008e-02 	
         3.634	  8.000e-02 	  8.006e-02 	
         3.668	  8.000e-02 	  8.007e-02 	
         3.700	  8.160e-02 	  8.009e-02 	
         3.734	  7.960e-02 	  8.007e-02 	
         3.768	  8.050e-02 	  8.005e-02 	
         3.800	  8.120e-02 	  8.006e-02 	
         3.834	  8.110e-02 	  8.006e-02 	
         3.868	  8.140e-02 	  8.006e-02 	
         3.900	  8.100e-02 	  8.007e-02 	
         3.934	  8.090e-02 	  8.006e-02 	
         3.968	  8.150e-02 	  8.006e-02 	
         4.000	  7.920e-02 	  8.005e-02 	
         4.034	  8.000e-02 	  8.005e-02 	
         4.068	  8.380e-02 	  8.012e-02 	
         4.100	  8.010e-02 	  8.012e-02 	
         4.134	  8.070e-02 	  8.013e-02 	
         4.168	  7.990e-02 	  8.012e-02 	
         4.200	  8.000e-02 	  8.013e-02 	
         4.234	  8.020e-02 	  8.014e-02 	
         4.268	  8.190e-02 	  8.016e-02 	
         4.300	  8.220e-02 	  8.019e-02 	
         4.334	  8.080e-02 	  8.020e-02 	
         4.368	  7.950e-02 	  8.018e-02 	
         4.400	  8.030e-02 	  8.018e-02 	
         4.434	  7.920e-02 	  8.019e-02 	
         4.470	  8.010e-02 	  8.018e-02 	
         4.500	  7.820e-02 	  8.016e-02 	
         4.534	  8.080e-02 	  8.019e-02 	
         4.568	  8.200e-02 	  8.022e-02 	
         4.600	  7.970e-02 	  8.022e-02 	
         4.634	  8.100e-02 	  8.023e-02 	
         4.668	  8.120e-02 	  8.026e-02 	
         4.700	  8.040e-02 	  8.028e-02 	
         4.734	  7.950e-02 	  8.027e-02 	
         4.768	  8.090e-02 	  8.026e-02 	
         4.800	  8.090e-02 	  8.028e-02 	
         4.834	  8.180e-02 	  8.029e-02 	
         4.868	  8.340e-02 	  8.031e-02 	
         4.900	  8.070e-02 	  8.032e-02 	
         4.934	  8.120e-02 	  8.033e-02 	
         4.969	  8.030e-02 	  8.033e-02 	
         5.000	  8.070e-02 	  8.034e-02 	
         5.034	  8.040e-02 	  8.032e-02 	
         5.068	  7.960e-02 	  8.032e-02 	
         5.100	  8.150e-02 	  8.034e-02 	
         5.134	  8.050e-02 	  8.035e-02 	
         5.168	  7.940e-02 	  8.034e-02 	
         5.200	  8.050e-02 	  8.035e-02 	
         5.234	  7.970e-02 	  8.033e-02 	
         5.268	  7.850e-02 	  8.031e-02 	
         5.300	  8.110e-02 	  8.029e-02 	
         5.334	  8.040e-02 	  8.029e-02 	
         5.368	  8.090e-02 	  8.028e-02 	
         5.400	  7.900e-02 	  8.027e-02 	
         5.434	  8.110e-02 	  8.027e-02 	
         5.468	  8.020e-02 	  8.023e-02 	
         5.500	  8.110e-02 	  8.024e-02 	
         5.534	  8.160e-02 	  8.024e-02 	
         5.568	  7.900e-02 	  8.022e-02 	
         5.600	  8.080e-02 	  8.023e-02 	
         5.634	  7.900e-02 	  8.020e-02 	
         5.668	  7.800e-02 	  8.016e-02 	
         5.699	  7.900e-02 	  8.016e-02 	
         5.734	  7.900e-02 	  8.016e-02 	
         5.768	  8.200e-02 	  8.021e-02 	
         5.800	  7.940e-02 	  8.019e-02 	
         5.834	  8.200e-02 	  8.021e-02 	
         5.867	  8.150e-02 	  8.024e-02 	
         5.900	  7.940e-02 	  8.023e-02 	
         5.934	  7.990e-02 	  8.024e-02 	
         5.966	  8.240e-02 	  8.028e-02 	
         6.000	  7.920e-02 	  8.028e-02 	
         6.034	  8.120e-02 	  8.028e-02 	
         6.066	  8.160e-02 	  8.030e-02 	
         6.100	  8.180e-02 	  8.032e-02 	
         6.134	  8.180e-02 	  8.036e-02 	
         6.166	  7.940e-02 	  8.035e-02 	
         6.200	  8.030e-02 	  8.036e-02 	
         6.233	  8.070e-02 	  8.039e-02 	
         6.266	  8.040e-02 	  8.042e-02 	
         6.300	  8.090e-02 	  8.045e-02 	
         6.334	  8.080e-02 	  8.046e-02 	
         6.366	  8.090e-02 	  8.050e-02 	
         6.399	  8.150e-02 	  8.052e-02 	
         6.433	  8.230e-02 	  8.054e-02 	
         6.466	  7.930e-02 	  8.055e-02 	
         6.500	  7.930e-02 	  8.054e-02 	
         6.533	  8.020e-02 	  8.053e-02 	
         6.565	  7.990e-02 	  8.055e-02 	
         6.599	  7.900e-02 	  8.052e-02 	
         6.634	  7.710e-02 	  8.048e-02 	
         6.665	  7.880e-02 	  8.047e-02 	
         6.699	  8.040e-02 	  8.047e-02 	
         6.733	  8.000e-02 	  8.046e-02 	
         6.766	  8.040e-02 	  8.046e-02 	
         6.799	  8.070e-02 	  8.047e-02 	
         6.834	  8.080e-02 	  8.046e-02 	
         6.866	  8.090e-02 	  8.046e-02 	
         6.900	  8.070e-02 	  8.045e-02 	
         6.933	  7.880e-02 	  8.043e-02 	
         6.965	  8.010e-02 	  8.042e-02 	
         7.000	  8.070e-02 	  8.041e-02 	
         7.033	  8.220e-02 	  8.044e-02 	
         7.065	  7.950e-02 	  8.044e-02 	
         7.100	  8.070e-02 	  8.040e-02 	
         7.133	  8.260e-02 	  8.043e-02 	
         7.166	  8.030e-02 	  8.043e-02 	
         7.199	  7.830e-02 	  8.041e-02 	
         7.233	  7.940e-02 	  8.040e-02 	
         7.265	  8.000e-02 	  8.040e-02 	
         7.300	  8.150e-02 	  8.040e-02 	
         7.333	  8.120e-02 	  8.039e-02 	
         7.365	  8.040e-02 	  8.038e-02 	
         7.399	  8.050e-02 	  8.039e-02 	
         7.433	  8.070e-02 	  8.040e-02 	
         7.465	  8.090e-02 	  8.042e-02 	
         7.499	  8.040e-02 	  8.042e-02 	
         7.533	  8.160e-02 	  8.046e-02 	
         7.565	  7.960e-02 	  8.044e-02 	
         7.600	  7.960e-02 	  8.042e-02 	
         7.633	  8.240e-02 	  8.045e-02 	
         7.666	  8.080e-02 	  8.044e-02 	
         7.699	  8.200e-02 	  8.045e-02 	
         7.733	  8.200e-02 	  8.047e-02 	
         7.765	  8.120e-02 	  8.049e-02 	
         7.800	  7.950e-02 	  8.047e-02 	
         7.833	  8.120e-02 	  8.048e-02 	
         7.865	  8.040e-02 	  8.046e-02 	
         7.899	  8.100e-02 	  8.044e-02 	
         7.933	  7.970e-02 	  8.042e-02 	
         7.965	  7.870e-02 	  8.040e-02 	
         7.999	  8.100e-02 	  8.040e-02 	
         8.033	  8.230e-02 	  8.042e-02 	
         8.065	  7.930e-02 	  8.041e-02 	
         8.099	  8.200e-02 	  8.044e-02 	
         8.133	  8.070e-02 	  8.043e-02 	
         8.165	  7.930e-02 	  8.041e-02 	
         8.199	  8.190e-02 	  8.044e-02 	
         8.233	  8.010e-02 	  8.044e-02 	
         8.265	  8.100e-02 	  8.045e-02 	
         8.299	  8.270e-02 	  8.050e-02 	
         8.333	  8.050e-02 	  8.049e-02 	
         8.365	  8.090e-02 	  8.050e-02 	
         8.399	  8.250e-02 	  8.051e-02 	
         8.433	  8.080e-02 	  8.053e-02 	
         8.465	  8.050e-02 	  8.053e-02 	
         8.499	  7.860e-02 	  8.051e-02 	
         8.533	  8.040e-02 	  8.050e-02 	
         8.565	  8.030e-02 	  8.049e-02 	
         8.599	  7.950e-02 	  8.049e-02 	
         8.633	  8.040e-02 	  8.049e-02 	
         8.665	  8.100e-02 	  8.051e-02 	
         8.699	  8.230e-02 	  8.056e-02 	
         8.733	  8.030e-02 	  8.057e-02 	
         8.765	  8.120e-02 	  8.060e-02 	
         8.799	  8.070e-02 	  8.058e-02 	
         8.833	  8.120e-02 	  8.060e-02 	
         8.866	  8.070e-02 	  8.059e-02 	
         8.899	  7.880e-02 	  8.056e-02 	
         8.933	  7.990e-02 	  8.056e-02 	
         8.965	  8.220e-02 	  8.059e-02 	
         8.999	  8.030e-02 	  8.057e-02 	
         9.033	  8.100e-02 	  8.059e-02 	
         9.065	  8.100e-02 	  8.058e-02 	
         9.099	  8.090e-02 	  8.058e-02 	
         9.133	  8.150e-02 	  8.057e-02 	
         9.165	  8.030e-02 	  8.056e-02 	
         9.200	  8.040e-02 	  8.057e-02 	
         9.233	  8.150e-02 	  8.058e-02 	
         9.265	  8.160e-02 	  8.059e-02 	
         9.299	  8.180e-02 	  8.061e-02 	
         9.333	  8.030e-02 	  8.060e-02 	
         9.365	  8.070e-02 	  8.060e-02 	
         9.399	  8.310e-02 	  8.062e-02 	
         9.433	  7.920e-02 	  8.060e-02 	
         9.465	  8.020e-02 	  8.057e-02 	
         9.499	  8.010e-02 	  8.058e-02 	
         9.533	  8.090e-02 	  8.060e-02 	
         9.565	  8.180e-02 	  8.062e-02 	
         9.599	  8.090e-02 	  8.063e-02 	
         9.635	  8.190e-02 	  8.070e-02 	
         9.667	  8.160e-02 	  8.073e-02 	
         9.699	  8.020e-02 	  8.073e-02 	
         9.733	  8.100e-02 	  8.073e-02 	
         9.767	  8.140e-02 	  8.075e-02 	
         9.799	  8.110e-02 	  8.075e-02 	
         9.833	  7.970e-02 	  8.074e-02 	
         9.866	  8.160e-02 	  8.075e-02 	
         9.899	  7.950e-02 	  8.074e-02 	
         9.933	  7.950e-02 	  8.072e-02 	
         9.965	  8.070e-02 	  8.075e-02 	
         9.999	  8.100e-02 	  8.075e-02 	
        10.033	  7.990e-02 	  8.075e-02 	
        10.065	  8.040e-02 	  8.073e-02 	
        10.100	  8.120e-02 	  8.075e-02 	
        10.133	  7.990e-02 	  8.074e-02 	
        10.167	  8.200e-02 	  8.073e-02 	
        10.199	  8.240e-02 	  8.075e-02 	
        10.233	  8.160e-02 	  8.079e-02 	
        10.267	  8.190e-02 	  8.083e-02 	
        10.299	  8.190e-02 	  8.084e-02 	
        10.333	  8.170e-02 	  8.084e-02 	
        10.365	  8.140e-02 	  8.084e-02 	
        10.399	  8.220e-02 	  8.086e-02 	
        10.433	  7.960e-02 	  8.085e-02 	
        10.465	  8.140e-02 	  8.086e-02 	
        10.499	  8.030e-02 	  8.085e-02 	
        10.533	  8.190e-02 	  8.087e-02 	
        10.565	  8.170e-02 	  8.087e-02 	
        10.599	  8.110e-02 	  8.089e-02 	
        10.633	  8.040e-02 	  8.090e-02 	
        10.667	  7.930e-02 	  8.086e-02 	
        10.699	  8.070e-02 	  8.086e-02 	
        10.733	  8.080e-02 	  8.085e-02 	
        10.767	  7.940e-02 	  8.081e-02 	
        10.799	  8.050e-02 	  8.081e-02 	
        10.833	  8.040e-02 	  8.082e-02 	
        10.865	  8.230e-02 	  8.083e-02 	
        10.899	  8.270e-02 	  8.086e-02 	
        10.933	  8.050e-02 	  8.085e-02 	
        10.967	  8.100e-02 	  8.089e-02 	
        10.999	  7.790e-02 	  8.086e-02 	
        11.033	  7.950e-02 	  8.084e-02 	
        11.067	  8.150e-02 	  8.085e-02 	
        11.099	  8.090e-02 	  8.085e-02 	
        11.133	  7.970e-02 	  8.083e-02 	
        11.167	  8.110e-02 	  8.085e-02 	
        11.199	  8.120e-02 	  8.085e-02 	
        11.233	  8.000e-02 	  8.083e-02 	
        11.267	  8.140e-02 	  8.084e-02 	
        11.299	  8.160e-02 	  8.085e-02 	
        11.333	  8.140e-02 	  8.084e-02 	
        11.367	  8.120e-02 	  8.084e-02 	
        11.399	  8.120e-02 	  8.085e-02 	
        11.433	  8.100e-02 	  8.083e-02 	
        11.468	  8.250e-02 	  8.085e-02 	
        11.499	  8.300e-02 	  8.088e-02 	
        11.533	  8.100e-02 	  8.090e-02 	
        11.567	  8.330e-02 	  8.094e-02 	
        11.601	  8.390e-02 	  8.099e-02 	
        11.633	  8.300e-02 	  8.101e-02 	
        11.667	  8.180e-02 	  8.103e-02 	
        11.699	  8.190e-02 	  8.104e-02 	
        11.733	  8.070e-02 	  8.102e-02 	
        11.767	  8.020e-02 	  8.102e-02 	
        11.799	  8.000e-02 	  8.101e-02 	
        11.833	  8.220e-02 	  8.102e-02 	
        11.867	  8.200e-02 	  8.104e-02 	
        11.899	  8.090e-02 	  8.103e-02 	
        11.933	  8.030e-02 	  8.105e-02 	
        11.967	  8.160e-02 	  8.106e-02 	
        11.999	  8.100e-02 	  8.106e-02 	
        12.033	  8.030e-02 	  8.106e-02 	
        12.067	  8.090e-02 	  8.106e-02 	
        12.101	  8.220e-02 	  8.107e-02 	
        12.133	  8.200e-02 	  8.108e-02 	
        12.167	  8.090e-02 	  8.108e-02 	
        12.199	  8.260e-02 	  8.110e-02 	
        12.233	  8.090e-02 	  8.110e-02 	
        12.267	  8.040e-02 	  8.109e-02 	
        12.299	  7.960e-02 	  8.107e-02 	
        12.333	  8.170e-02 	  8.107e-02 	
        12.367	  7.730e-02 	  8.104e-02 	
        12.399	  7.850e-02 	  8.101e-02 	
        12.433	  7.940e-02 	  8.097e-02 	
        12.467	  8.020e-02 	  8.099e-02 	
        12.499	  7.920e-02 	  8.097e-02 	
        12.533	  7.810e-02 	  8.095e-02 	
        12.567	  7.990e-02 	  8.093e-02 	
        12.601	  8.100e-02 	  8.093e-02 	
        12.633	  7.990e-02 	  8.092e-02 	
        12.667	  8.000e-02 	  8.090e-02 	
        12.699	  7.820e-02 	  8.086e-02 	
        12.733	  8.050e-02 	  8.086e-02 	
        12.767	  7.730e-02 	  8.082e-02 	
        12.799	  7.940e-02 	  8.080e-02 	
        12.833	  8.030e-02 	  8.079e-02 	
        12.867	  8.050e-02 	  8.079e-02 	
        12.899	  8.020e-02 	  8.079e-02 	
        12.933	  8.070e-02 	  8.080e-02 	
        12.967	  7.950e-02 	  8.080e-02 	
        12.999	  7.970e-02 	  8.079e-02 	
        13.033	  7.960e-02 	  8.077e-02 	
        13.067	  8.030e-02 	  8.078e-02 	
        13.101	  8.120e-02 	  8.078e-02 	
        13.133	  7.940e-02 	  8.077e-02 	
        13.167	  8.220e-02 	  8.079e-02 	
        13.199	  8.200e-02 	  8.079e-02 	
        13.233	  8.310e-02 	  8.080e-02 	
        13.267	  8.230e-02 	  8.081e-02 	
        13.299	  8.320e-02 	  8.082e-02 	
        13.333	  8.260e-02 	  8.083e-02 	
        13.367	  8.140e-02 	  8.082e-02 	
        13.399	  8.140e-02 	  8.083e-02 	
        13.433	  8.100e-02 	  8.081e-02 	
        13.467	  8.080e-02 	  8.082e-02 	
        13.499	  8.270e-02 	  8.084e-02 	
        13.533	  8.240e-02 	  8.086e-02 	
        13.567	  8.290e-02 	  8.086e-02 	
        13.601	  8.360e-02 	  8.089e-02 	
        13.633	  8.390e-02 	  8.093e-02 	
        13.667	  8.250e-02 	  8.095e-02 	
        13.700	  8.200e-02 	  8.098e-02 	
        13.734	  8.140e-02 	  8.099e-02 	
        13.768	  8.310e-02 	  8.103e-02 	
        13.800	  8.110e-02 	  8.104e-02 	
        13.834	  8.310e-02 	  8.107e-02 	
        13.868	  8.330e-02 	  8.108e-02 	
        13.900	  8.020e-02 	  8.105e-02 	
        13.934	  8.170e-02 	  8.106e-02 	
        13.968	  7.970e-02 	  8.105e-02 	
        14.000	  8.250e-02 	  8.110e-02 	
        14.034	  7.930e-02 	  8.110e-02 	
        14.068	  8.160e-02 	  8.110e-02 	
        14.102	  8.020e-02 	  8.109e-02 	
        14.134	  8.000e-02 	  8.109e-02 	
        14.168	  7.860e-02 	  8.107e-02 	
        14.200	  7.770e-02 	  8.103e-02 	
        14.234	  7.730e-02 	  8.100e-02 	
        14.268	  8.110e-02 	  8.099e-02 	
        14.300	  8.050e-02 	  8.098e-02 	
        14.334	  8.020e-02 	  8.097e-02 	
        14.368	  8.070e-02 	  8.096e-02 	
        14.400	  8.070e-02 	  8.096e-02 	
        14.434	  8.230e-02 	  8.097e-02 	
        14.468	  8.270e-02 	  8.099e-02 	
        14.500	  8.090e-02 	  8.095e-02 	
        14.534	  8.160e-02 	  8.096e-02 	
        14.568	  7.630e-02 	  8.088e-02 	
        14.602	  8.230e-02 	  8.086e-02 	
        14.634	  8.290e-02 	  8.086e-02 	
        14.668	  8.270e-02 	  8.087e-02 	
        14.700	  8.110e-02 	  8.086e-02 	
        14.734	  7.990e-02 	  8.085e-02 	
        14.768	  8.070e-02 	  8.086e-02 	
        14.800	  8.220e-02 	  8.088e-02 	
        14.834	  8.090e-02 	  8.087e-02 	
        14.868	  8.110e-02 	  8.086e-02 	
        14.900	  8.020e-02 	  8.085e-02 	
        14.934	  8.290e-02 	  8.088e-02 	
        14.968	  8.110e-02 	  8.087e-02 	
        15.000	  8.090e-02 	  8.087e-02 	
        15.034	  7.990e-02 	  8.087e-02 	
        15.068	  7.990e-02 	  8.086e-02 	
        15.102	  8.320e-02 	  8.087e-02 	
        15.134	  8.220e-02 	  8.087e-02 	
        15.168	  8.320e-02 	  8.090e-02 	
        15.200	  8.410e-02 	  8.091e-02 	
        15.234	  8.070e-02 	  8.091e-02 	
        15.268	  8.070e-02 	  8.091e-02 	
        15.300	  7.930e-02 	  8.091e-02 	
        15.334	  8.220e-02 	  8.092e-02 	
        15.368	  8.260e-02 	  8.097e-02 	
        15.400	  8.300e-02 	  8.102e-02 	
        15.434	  8.540e-02 	  8.109e-02 	
        15.468	  8.260e-02 	  8.112e-02 	
        15.500	  8.320e-02 	  8.116e-02 	
        15.534	  8.400e-02 	  8.123e-02 	
        15.568	  8.200e-02 	  8.125e-02 	
        15.602	  8.170e-02 	  8.126e-02 	
        15.635	  8.120e-02 	  8.127e-02 	
        15.668	  8.100e-02 	  8.128e-02 	
        15.700	  8.470e-02 	  8.136e-02 	
        15.734	  8.340e-02 	  8.139e-02 	
        15.768	  8.360e-02 	  8.146e-02 	
        15.800	  8.220e-02 	  8.149e-02 	
        15.834	  8.100e-02 	  8.150e-02 	
        15.868	  8.160e-02 	  8.151e-02 	
        15.900	  8.270e-02 	  8.154e-02 	
        15.934	  8.240e-02 	  8.156e-02 	
        15.968	  8.100e-02 	  8.157e-02 	
        16.000	  8.180e-02 	  8.160e-02 	
        16.034	  8.090e-02 	  8.161e-02 	
        16.068	  8.070e-02 	  8.162e-02 	
        16.102	  8.140e-02 	  8.162e-02 	
        16.134	  8.080e-02 	  8.163e-02 	
        16.168	  8.080e-02 	  8.162e-02 	
        16.200	  8.020e-02 	  8.160e-02 	
        16.234	  8.100e-02 	  8.157e-02 	
        16.268	  8.140e-02 	  8.156e-02 	
        16.303	  8.220e-02 	  8.155e-02 	
        16.334	  7.970e-02 	  8.152e-02 	
        16.368	  7.930e-02 	  8.150e-02 	
        16.400	  8.100e-02 	  8.149e-02 	
        16.434	  7.890e-02 	  8.147e-02 	
        16.468	  8.000e-02 	  8.146e-02 	
        16.500	  8.180e-02 	  8.145e-02 	
        16.534	  8.000e-02 	  8.142e-02 	
        16.568	  8.200e-02 	  8.141e-02 	
        16.602	  8.220e-02 	  8.140e-02 	
        16.634	  8.170e-02 	  8.137e-02 	
        16.668	  8.240e-02 	  8.137e-02 	
        16.702	  8.070e-02 	  8.136e-02 	
        16.734	  7.950e-02 	  8.134e-02 	
        16.768	  8.220e-02 	  8.135e-02 	
        16.800	  8.040e-02 	  8.132e-02 	
        16.834	  8.170e-02 	  8.132e-02 	
        16.868	  8.170e-02 	  8.131e-02 	
        16.902	  8.420e-02 	  8.133e-02 	
        16.934	  8.290e-02 	  8.135e-02 	
        16.968	  8.170e-02 	  8.135e-02 	
        17.000	  8.200e-02 	  8.137e-02 	
        17.034	  8.150e-02 	  8.136e-02 	
        17.068	  8.260e-02 	  8.140e-02 	
        17.102	  7.990e-02 	  8.138e-02 	
        17.134	  8.300e-02 	  8.141e-02 	
        17.168	  8.290e-02 	  8.144e-02 	
        17.200	  8.180e-02 	  8.148e-02 	
        17.234	  8.320e-02 	  8.154e-02 	
        17.268	  8.300e-02 	  8.160e-02 	
        17.302	  8.250e-02 	  8.163e-02 	
        17.334	  7.960e-02 	  8.161e-02 	
        17.368	  8.140e-02 	  8.162e-02 	
        17.400	  8.140e-02 	  8.163e-02 	
        17.434	  7.830e-02 	  8.160e-02 	
        17.468	  7.820e-02 	  8.156e-02 	
        17.502	  8.120e-02 	  8.155e-02 	
        17.534	  8.270e-02 	  8.156e-02 	
        17.568	  8.450e-02 	  8.159e-02 	
        17.602	  8.180e-02 	  8.165e-02 	
        17.634	  8.320e-02 	  8.166e-02 	
        17.668	  8.110e-02 	  8.164e-02 	
        17.702	  8.180e-02 	  8.164e-02 	
        17.734	  8.290e-02 	  8.165e-02 	
        17.768	  8.260e-02 	  8.168e-02 	
        17.801	  8.250e-02 	  8.170e-02 	
        17.834	  8.120e-02 	  8.169e-02 	
        17.868	  8.250e-02 	  8.171e-02 	
        17.902	  8.290e-02 	  8.174e-02 	
        17.934	  8.310e-02 	  8.176e-02 	
        17.969	  8.150e-02 	  8.175e-02 	
