;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:39:01
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:81.06mJ             
;Max:84.40mJ             
;Average:82.20mJ             
;Std.Dev.:462.5uJ             
;Overrange:0                   
;Total Pulses:629                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:39:01
  Timestamp   	  Channel A  	  F(A)       	
         3.966	  8.180e-02 	  8.180e-02 	
         4.000	  8.020e-02 	  8.181e-02 	
         4.032	  8.090e-02 	  8.179e-02 	
         4.066	  7.830e-02 	  8.174e-02 	
         4.100	  7.900e-02 	  8.174e-02 	
         4.132	  7.930e-02 	  8.169e-02 	
         4.166	  7.990e-02 	  8.165e-02 	
         4.200	  8.110e-02 	  8.162e-02 	
         4.232	  8.000e-02 	  8.160e-02 	
         4.266	  8.200e-02 	  8.158e-02 	
         4.300	  8.140e-02 	  8.156e-02 	
         4.332	  7.900e-02 	  8.151e-02 	
         4.366	  8.250e-02 	  8.148e-02 	
         4.400	  8.120e-02 	  8.152e-02 	
         4.432	  8.100e-02 	  8.151e-02 	
         4.466	  8.320e-02 	  8.152e-02 	
         4.500	  8.160e-02 	  8.148e-02 	
         4.532	  7.940e-02 	  8.146e-02 	
         4.566	  8.080e-02 	  8.145e-02 	
         4.600	  8.110e-02 	  8.145e-02 	
         4.632	  8.380e-02 	  8.147e-02 	
         4.666	  8.120e-02 	  8.146e-02 	
         4.700	  8.150e-02 	  8.146e-02 	
         4.732	  8.180e-02 	  8.143e-02 	
         4.766	  7.830e-02 	  8.140e-02 	
         4.800	  8.020e-02 	  8.139e-02 	
         4.832	  8.480e-02 	  8.145e-02 	
         4.866	  8.200e-02 	  8.144e-02 	
         4.900	  8.100e-02 	  8.141e-02 	
         4.932	  8.490e-02 	  8.143e-02 	
         4.966	  8.000e-02 	  8.142e-02 	
         5.000	  7.940e-02 	  8.139e-02 	
         5.032	  8.330e-02 	  8.138e-02 	
         5.067	  8.110e-02 	  8.131e-02 	
         5.100	  7.930e-02 	  8.129e-02 	
         5.132	  8.100e-02 	  8.125e-02 	
         5.166	  8.450e-02 	  8.125e-02 	
         5.200	  8.320e-02 	  8.123e-02 	
         5.232	  8.480e-02 	  8.129e-02 	
         5.266	  8.260e-02 	  8.129e-02 	
         5.300	  8.300e-02 	  8.129e-02 	
         5.332	  8.040e-02 	  8.127e-02 	
         5.366	  8.420e-02 	  8.129e-02 	
         5.400	  8.310e-02 	  8.130e-02 	
         5.432	  8.180e-02 	  8.130e-02 	
         5.467	  8.300e-02 	  8.125e-02 	
         5.501	  8.040e-02 	  8.122e-02 	
         5.533	  8.270e-02 	  8.119e-02 	
         5.567	  7.750e-02 	  8.115e-02 	
         5.601	  8.020e-02 	  8.110e-02 	
         5.633	  7.990e-02 	  8.106e-02 	
         5.667	  8.340e-02 	  8.109e-02 	
         5.701	  8.030e-02 	  8.106e-02 	
         5.733	  8.080e-02 	  8.107e-02 	
         5.767	  8.540e-02 	  8.113e-02 	
         5.801	  8.170e-02 	  8.112e-02 	
         5.833	  8.200e-02 	  8.111e-02 	
         5.867	  8.220e-02 	  8.115e-02 	
         5.901	  8.120e-02 	  8.113e-02 	
         5.933	  8.230e-02 	  8.114e-02 	
         5.967	  8.220e-02 	  8.113e-02 	
         6.001	  8.170e-02 	  8.113e-02 	
         6.033	  8.310e-02 	  8.113e-02 	
         6.068	  8.400e-02 	  8.116e-02 	
         6.101	  8.070e-02 	  8.112e-02 	
         6.133	  8.160e-02 	  8.112e-02 	
         6.167	  8.390e-02 	  8.114e-02 	
         6.201	  8.190e-02 	  8.115e-02 	
         6.233	  8.170e-02 	  8.116e-02 	
         6.267	  8.230e-02 	  8.117e-02 	
         6.301	  8.200e-02 	  8.116e-02 	
         6.333	  8.050e-02 	  8.115e-02 	
         6.367	  8.200e-02 	  8.115e-02 	
         6.401	  8.370e-02 	  8.118e-02 	
         6.433	  8.160e-02 	  8.121e-02 	
         6.467	  8.050e-02 	  8.124e-02 	
         6.501	  8.170e-02 	  8.124e-02 	
         6.533	  8.360e-02 	  8.128e-02 	
         6.567	  8.260e-02 	  8.132e-02 	
         6.601	  8.050e-02 	  8.134e-02 	
         6.633	  8.310e-02 	  8.142e-02 	
         6.667	  8.470e-02 	  8.147e-02 	
         6.701	  8.040e-02 	  8.150e-02 	
         6.733	  8.310e-02 	  8.155e-02 	
         6.767	  8.340e-02 	  8.157e-02 	
         6.801	  8.140e-02 	  8.159e-02 	
         6.833	  8.290e-02 	  8.166e-02 	
         6.867	  8.440e-02 	  8.170e-02 	
         6.901	  8.340e-02 	  8.175e-02 	
         6.933	  8.100e-02 	  8.175e-02 	
         6.967	  8.100e-02 	  8.174e-02 	
         7.001	  8.190e-02 	  8.176e-02 	
         7.033	  8.050e-02 	  8.176e-02 	
         7.069	  8.370e-02 	  8.182e-02 	
         7.101	  8.320e-02 	  8.186e-02 	
         7.133	  8.290e-02 	  8.190e-02 	
         7.167	  8.400e-02 	  8.195e-02 	
         7.201	  8.220e-02 	  8.196e-02 	
         7.233	  8.200e-02 	  8.198e-02 	
         7.267	  8.290e-02 	  8.199e-02 	
         7.301	  7.970e-02 	  8.197e-02 	
         7.333	  8.510e-02 	  8.204e-02 	
         7.367	  8.490e-02 	  8.207e-02 	
         7.401	  8.220e-02 	  8.208e-02 	
         7.433	  8.540e-02 	  8.213e-02 	
         7.467	  8.340e-02 	  8.213e-02 	
         7.501	  8.250e-02 	  8.214e-02 	
         7.533	  8.580e-02 	  8.221e-02 	
         7.567	  8.390e-02 	  8.225e-02 	
         7.601	  8.390e-02 	  8.228e-02 	
         7.633	  8.480e-02 	  8.229e-02 	
         7.667	  8.540e-02 	  8.233e-02 	
         7.701	  8.240e-02 	  8.234e-02 	
         7.733	  8.250e-02 	  8.235e-02 	
         7.767	  8.190e-02 	  8.239e-02 	
         7.801	  8.660e-02 	  8.246e-02 	
         7.833	  8.360e-02 	  8.245e-02 	
         7.867	  8.590e-02 	  8.249e-02 	
         7.901	  8.320e-02 	  8.252e-02 	
         7.933	  8.380e-02 	  8.251e-02 	
         7.967	  8.360e-02 	  8.255e-02 	
         8.001	  8.230e-02 	  8.258e-02 	
         8.033	  8.050e-02 	  8.255e-02 	
         8.067	  8.390e-02 	  8.256e-02 	
         8.101	  8.050e-02 	  8.259e-02 	
         8.133	  8.110e-02 	  8.259e-02 	
         8.167	  8.090e-02 	  8.255e-02 	
         8.201	  7.970e-02 	  8.251e-02 	
         8.238	  8.110e-02 	  8.247e-02 	
         8.267	  8.170e-02 	  8.246e-02 	
         8.301	  8.070e-02 	  8.244e-02 	
         8.333	  8.380e-02 	  8.247e-02 	
         8.367	  7.950e-02 	  8.242e-02 	
         8.401	  7.890e-02 	  8.238e-02 	
         8.433	  8.090e-02 	  8.237e-02 	
         8.467	  8.190e-02 	  8.236e-02 	
         8.501	  8.220e-02 	  8.235e-02 	
         8.533	  8.230e-02 	  8.237e-02 	
         8.569	  8.220e-02 	  8.242e-02 	
         8.601	  8.140e-02 	  8.241e-02 	
         8.633	  8.080e-02 	  8.242e-02 	
         8.667	  8.190e-02 	  8.244e-02 	
         8.701	  8.040e-02 	  8.241e-02 	
         8.733	  8.420e-02 	  8.245e-02 	
         8.767	  8.070e-02 	  8.245e-02 	
         8.801	  8.260e-02 	  8.242e-02 	
         8.833	  7.940e-02 	  8.239e-02 	
         8.867	  8.000e-02 	  8.237e-02 	
         8.902	  8.230e-02 	  8.238e-02 	
         8.933	  7.940e-02 	  8.235e-02 	
         8.967	  7.830e-02 	  8.231e-02 	
         9.001	  7.880e-02 	  8.227e-02 	
         9.033	  8.090e-02 	  8.226e-02 	
         9.068	  7.830e-02 	  8.221e-02 	
         9.101	  8.230e-02 	  8.219e-02 	
         9.133	  8.150e-02 	  8.220e-02 	
         9.167	  8.160e-02 	  8.220e-02 	
         9.201	  8.330e-02 	  8.219e-02 	
         9.233	  8.370e-02 	  8.221e-02 	
         9.267	  8.020e-02 	  8.219e-02 	
         9.301	  8.180e-02 	  8.219e-02 	
         9.333	  8.410e-02 	  8.221e-02 	
         9.367	  7.880e-02 	  8.219e-02 	
         9.402	  8.070e-02 	  8.216e-02 	
         9.433	  7.740e-02 	  8.211e-02 	
         9.467	  8.190e-02 	  8.211e-02 	
         9.501	  8.290e-02 	  8.214e-02 	
         9.533	  8.340e-02 	  8.216e-02 	
         9.567	  8.300e-02 	  8.215e-02 	
         9.601	  8.330e-02 	  8.216e-02 	
         9.633	  8.370e-02 	  8.219e-02 	
         9.667	  7.920e-02 	  8.215e-02 	
         9.701	  8.180e-02 	  8.212e-02 	
         9.733	  8.390e-02 	  8.216e-02 	
         9.767	  8.190e-02 	  8.215e-02 	
         9.801	  8.370e-02 	  8.215e-02 	
         9.833	  8.010e-02 	  8.213e-02 	
         9.867	  8.360e-02 	  8.214e-02 	
         9.901	  8.260e-02 	  8.212e-02 	
         9.933	  8.450e-02 	  8.213e-02 	
         9.967	  8.440e-02 	  8.217e-02 	
        10.001	  8.440e-02 	  8.221e-02 	
        10.033	  8.380e-02 	  8.223e-02 	
        10.067	  8.480e-02 	  8.228e-02 	
        10.101	  8.320e-02 	  8.227e-02 	
        10.133	  8.450e-02 	  8.229e-02 	
        10.167	  8.180e-02 	  8.227e-02 	
        10.201	  8.380e-02 	  8.227e-02 	
        10.233	  8.310e-02 	  8.228e-02 	
        10.267	  8.160e-02 	  8.228e-02 	
        10.301	  8.270e-02 	  8.227e-02 	
        10.333	  8.320e-02 	  8.231e-02 	
        10.367	  8.390e-02 	  8.230e-02 	
        10.401	  8.270e-02 	  8.228e-02 	
        10.433	  8.410e-02 	  8.230e-02 	
        10.467	  8.180e-02 	  8.226e-02 	
        10.501	  8.140e-02 	  8.224e-02 	
        10.533	  8.390e-02 	  8.225e-02 	
        10.567	  8.410e-02 	  8.223e-02 	
        10.601	  8.200e-02 	  8.221e-02 	
        10.635	  8.170e-02 	  8.216e-02 	
        10.667	  8.240e-02 	  8.216e-02 	
        10.701	  8.300e-02 	  8.213e-02 	
        10.733	  8.110e-02 	  8.212e-02 	
        10.767	  8.310e-02 	  8.213e-02 	
        10.801	  8.310e-02 	  8.214e-02 	
        10.833	  8.420e-02 	  8.211e-02 	
        10.867	  8.300e-02 	  8.211e-02 	
        10.901	  8.200e-02 	  8.206e-02 	
        10.933	  8.190e-02 	  8.205e-02 	
        10.967	  8.330e-02 	  8.204e-02 	
        11.001	  8.420e-02 	  8.205e-02 	
        11.033	  8.380e-02 	  8.207e-02 	
        11.067	  8.110e-02 	  8.207e-02 	
        11.101	  8.290e-02 	  8.206e-02 	
        11.133	  8.380e-02 	  8.210e-02 	
        11.167	  8.000e-02 	  8.209e-02 	
        11.201	  8.360e-02 	  8.212e-02 	
        11.233	  8.330e-02 	  8.216e-02 	
        11.267	  8.230e-02 	  8.217e-02 	
        11.301	  8.270e-02 	  8.218e-02 	
        11.333	  8.440e-02 	  8.222e-02 	
        11.367	  8.420e-02 	  8.223e-02 	
        11.401	  8.300e-02 	  8.226e-02 	
        11.433	  8.360e-02 	  8.232e-02 	
        11.473	  8.220e-02 	  8.233e-02 	
        11.501	  8.410e-02 	  8.235e-02 	
        11.533	  8.360e-02 	  8.237e-02 	
        11.568	  8.160e-02 	  8.236e-02 	
        11.601	  8.340e-02 	  8.237e-02 	
        11.633	  8.230e-02 	  8.238e-02 	
        11.667	  8.170e-02 	  8.239e-02 	
        11.701	  8.590e-02 	  8.244e-02 	
        11.733	  8.300e-02 	  8.247e-02 	
        11.767	  7.990e-02 	  8.242e-02 	
        11.801	  8.110e-02 	  8.242e-02 	
        11.833	  7.920e-02 	  8.239e-02 	
        11.867	  8.330e-02 	  8.243e-02 	
        11.901	  7.920e-02 	  8.242e-02 	
        11.933	  8.300e-02 	  8.243e-02 	
        11.967	  8.080e-02 	  8.244e-02 	
        12.001	  8.040e-02 	  8.247e-02 	
        12.033	  8.190e-02 	  8.250e-02 	
        12.067	  8.550e-02 	  8.255e-02 	
        12.101	  8.140e-02 	  8.259e-02 	
        12.133	  8.300e-02 	  8.259e-02 	
        12.167	  7.940e-02 	  8.257e-02 	
        12.201	  8.370e-02 	  8.259e-02 	
        12.233	  8.180e-02 	  8.258e-02 	
        12.267	  8.180e-02 	  8.256e-02 	
        12.301	  8.200e-02 	  8.258e-02 	
        12.333	  8.250e-02 	  8.258e-02 	
        12.367	  8.410e-02 	  8.258e-02 	
        12.401	  8.330e-02 	  8.263e-02 	
        12.433	  8.140e-02 	  8.264e-02 	
        12.467	  8.020e-02 	  8.267e-02 	
        12.501	  8.100e-02 	  8.266e-02 	
        12.533	  7.790e-02 	  8.261e-02 	
        12.567	  8.270e-02 	  8.260e-02 	
        12.601	  8.190e-02 	  8.259e-02 	
        12.633	  8.180e-02 	  8.257e-02 	
        12.667	  8.320e-02 	  8.256e-02 	
        12.701	  8.290e-02 	  8.261e-02 	
        12.733	  7.850e-02 	  8.257e-02 	
        12.767	  8.120e-02 	  8.254e-02 	
        12.801	  8.040e-02 	  8.252e-02 	
        12.833	  8.330e-02 	  8.252e-02 	
        12.867	  8.140e-02 	  8.253e-02 	
        12.901	  8.260e-02 	  8.252e-02 	
        12.933	  8.080e-02 	  8.250e-02 	
        12.967	  8.230e-02 	  8.248e-02 	
        13.001	  8.270e-02 	  8.246e-02 	
        13.033	  8.270e-02 	  8.244e-02 	
        13.067	  8.090e-02 	  8.241e-02 	
        13.101	  8.230e-02 	  8.238e-02 	
        13.133	  7.990e-02 	  8.235e-02 	
        13.167	  8.330e-02 	  8.233e-02 	
        13.201	  8.470e-02 	  8.236e-02 	
        13.233	  8.020e-02 	  8.232e-02 	
        13.267	  8.310e-02 	  8.232e-02 	
        13.301	  8.420e-02 	  8.235e-02 	
        13.333	  8.400e-02 	  8.237e-02 	
        13.367	  8.120e-02 	  8.235e-02 	
        13.401	  8.230e-02 	  8.233e-02 	
        13.433	  8.320e-02 	  8.233e-02 	
        13.467	  8.260e-02 	  8.232e-02 	
        13.501	  8.460e-02 	  8.235e-02 	
        13.533	  8.620e-02 	  8.240e-02 	
        13.567	  8.040e-02 	  8.236e-02 	
        13.601	  8.180e-02 	  8.234e-02 	
        13.633	  8.110e-02 	  8.233e-02 	
        13.667	  8.420e-02 	  8.235e-02 	
        13.701	  8.120e-02 	  8.234e-02 	
        13.733	  8.100e-02 	  8.232e-02 	
        13.767	  7.930e-02 	  8.230e-02 	
        13.801	  8.070e-02 	  8.227e-02 	
        13.833	  7.920e-02 	  8.223e-02 	
        13.867	  8.040e-02 	  8.219e-02 	
        13.901	  7.890e-02 	  8.214e-02 	
        13.933	  8.050e-02 	  8.213e-02 	
        13.967	  7.930e-02 	  8.210e-02 	
        14.001	  8.150e-02 	  8.208e-02 	
        14.033	  7.850e-02 	  8.202e-02 	
        14.067	  8.140e-02 	  8.199e-02 	
        14.101	  8.070e-02 	  8.198e-02 	
        14.133	  7.920e-02 	  8.194e-02 	
        14.167	  8.240e-02 	  8.193e-02 	
        14.201	  8.240e-02 	  8.195e-02 	
        14.233	  8.220e-02 	  8.194e-02 	
        14.267	  8.230e-02 	  8.193e-02 	
        14.301	  8.140e-02 	  8.192e-02 	
        14.333	  7.790e-02 	  8.187e-02 	
        14.367	  8.140e-02 	  8.183e-02 	
        14.401	  8.180e-02 	  8.181e-02 	
        14.433	  8.030e-02 	  8.178e-02 	
        14.467	  8.420e-02 	  8.178e-02 	
        14.501	  8.110e-02 	  8.177e-02 	
        14.533	  8.480e-02 	  8.178e-02 	
        14.567	  8.010e-02 	  8.174e-02 	
        14.601	  8.330e-02 	  8.176e-02 	
        14.633	  7.950e-02 	  8.172e-02 	
        14.667	  8.290e-02 	  8.172e-02 	
        14.701	  7.990e-02 	  8.170e-02 	
        14.734	  8.270e-02 	  8.165e-02 	
        14.767	  7.960e-02 	  8.163e-02 	
        14.801	  8.370e-02 	  8.167e-02 	
        14.833	  8.080e-02 	  8.167e-02 	
        14.867	  8.490e-02 	  8.173e-02 	
        14.901	  8.670e-02 	  8.177e-02 	
        14.933	  8.080e-02 	  8.179e-02 	
        14.967	  8.240e-02 	  8.178e-02 	
        15.001	  8.420e-02 	  8.182e-02 	
        15.033	  8.140e-02 	  8.183e-02 	
        15.067	  8.600e-02 	  8.187e-02 	
        15.101	  8.380e-02 	  8.185e-02 	
        15.133	  8.160e-02 	  8.186e-02 	
        15.167	  8.330e-02 	  8.186e-02 	
        15.201	  8.150e-02 	  8.188e-02 	
        15.233	  8.360e-02 	  8.188e-02 	
        15.267	  8.360e-02 	  8.190e-02 	
        15.301	  8.390e-02 	  8.193e-02 	
        15.333	  8.090e-02 	  8.191e-02 	
        15.367	  8.490e-02 	  8.194e-02 	
        15.401	  8.530e-02 	  8.195e-02 	
        15.433	  8.140e-02 	  8.193e-02 	
        15.466	  8.390e-02 	  8.196e-02 	
        15.501	  8.400e-02 	  8.200e-02 	
        15.533	  8.290e-02 	  8.202e-02 	
        15.567	  8.520e-02 	  8.210e-02 	
        15.601	  8.300e-02 	  8.211e-02 	
        15.633	  8.600e-02 	  8.215e-02 	
        15.667	  8.190e-02 	  8.215e-02 	
        15.701	  8.380e-02 	  8.216e-02 	
        15.733	  8.450e-02 	  8.218e-02 	
        15.767	  8.320e-02 	  8.223e-02 	
        15.802	  8.490e-02 	  8.229e-02 	
        15.833	  8.180e-02 	  8.228e-02 	
        15.867	  8.380e-02 	  8.229e-02 	
        15.901	  8.260e-02 	  8.230e-02 	
        15.933	  8.040e-02 	  8.228e-02 	
        15.967	  8.170e-02 	  8.229e-02 	
        16.001	  8.400e-02 	  8.231e-02 	
        16.033	  8.410e-02 	  8.232e-02 	
        16.067	  8.470e-02 	  8.234e-02 	
        16.101	  8.540e-02 	  8.239e-02 	
        16.133	  8.310e-02 	  8.240e-02 	
        16.166	  8.220e-02 	  8.243e-02 	
        16.201	  8.300e-02 	  8.242e-02 	
        16.233	  8.320e-02 	  8.241e-02 	
        16.267	  8.170e-02 	  8.242e-02 	
        16.301	  8.440e-02 	  8.244e-02 	
        16.333	  8.360e-02 	  8.243e-02 	
        16.366	  8.470e-02 	  8.244e-02 	
        16.401	  8.270e-02 	  8.246e-02 	
        16.433	  8.240e-02 	  8.246e-02 	
        16.467	  8.520e-02 	  8.248e-02 	
        16.501	  8.510e-02 	  8.251e-02 	
        16.532	  8.330e-02 	  8.249e-02 	
        16.567	  8.390e-02 	  8.247e-02 	
        16.601	  8.410e-02 	  8.251e-02 	
        16.633	  8.150e-02 	  8.250e-02 	
        16.667	  8.150e-02 	  8.251e-02 	
        16.701	  8.180e-02 	  8.248e-02 	
        16.733	  8.160e-02 	  8.249e-02 	
        16.767	  8.550e-02 	  8.254e-02 	
        16.801	  8.300e-02 	  8.258e-02 	
        16.832	  8.490e-02 	  8.262e-02 	
        16.866	  8.160e-02 	  8.265e-02 	
        16.900	  8.310e-02 	  8.268e-02 	
        16.933	  8.420e-02 	  8.274e-02 	
        16.966	  8.200e-02 	  8.275e-02 	
        17.001	  8.230e-02 	  8.279e-02 	
        17.033	  8.220e-02 	  8.279e-02 	
        17.067	  8.050e-02 	  8.282e-02 	
        17.100	  8.290e-02 	  8.283e-02 	
        17.133	  8.340e-02 	  8.286e-02 	
        17.166	  8.580e-02 	  8.294e-02 	
        17.200	  8.170e-02 	  8.293e-02 	
        17.233	  8.510e-02 	  8.296e-02 	
        17.267	  8.170e-02 	  8.295e-02 	
        17.300	  8.340e-02 	  8.296e-02 	
        17.332	  8.380e-02 	  8.299e-02 	
        17.366	  8.250e-02 	  8.304e-02 	
        17.401	  8.300e-02 	  8.306e-02 	
        17.433	  7.930e-02 	  8.303e-02 	
        17.466	  8.000e-02 	  8.303e-02 	
        17.500	  8.140e-02 	  8.300e-02 	
        17.532	  8.170e-02 	  8.300e-02 	
        17.567	  8.290e-02 	  8.298e-02 	
        17.601	  8.190e-02 	  8.300e-02 	
        17.632	  8.170e-02 	  8.298e-02 	
        17.666	  8.070e-02 	  8.300e-02 	
        17.700	  7.890e-02 	  8.295e-02 	
        17.733	  8.270e-02 	  8.298e-02 	
        17.766	  7.940e-02 	  8.295e-02 	
        17.800	  8.090e-02 	  8.296e-02 	
        17.832	  8.120e-02 	  8.294e-02 	
        17.866	  8.090e-02 	  8.294e-02 	
        17.900	  8.050e-02 	  8.289e-02 	
        17.932	  8.340e-02 	  8.285e-02 	
        17.966	  8.250e-02 	  8.287e-02 	
