;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:06:00
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:88.60mJ             
;Max:91.92mJ             
;Average:90.78mJ             
;Std.Dev.:727.0uJ             
;Overrange:0                   
;Total Pulses:622                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:06:00
  Timestamp   	  Channel A  	  F(A)       	
         1.200	  9.100e-02 	  8.944e-02 	
         1.234	  8.800e-02 	  8.940e-02 	
         1.268	  8.950e-02 	  8.940e-02 	
         1.300	  8.740e-02 	  8.935e-02 	
         1.334	  8.730e-02 	  8.930e-02 	
         1.368	  8.880e-02 	  8.929e-02 	
         1.400	  9.170e-02 	  8.934e-02 	
         1.434	  9.050e-02 	  8.937e-02 	
         1.468	  8.950e-02 	  8.937e-02 	
         1.500	  9.070e-02 	  8.940e-02 	
         1.533	  8.900e-02 	  8.939e-02 	
         1.568	  9.000e-02 	  8.941e-02 	
         1.600	  9.000e-02 	  8.942e-02 	
         1.634	  8.950e-02 	  8.942e-02 	
         1.668	  9.110e-02 	  8.945e-02 	
         1.700	  8.980e-02 	  8.946e-02 	
         1.734	  9.030e-02 	  8.948e-02 	
         1.768	  9.170e-02 	  8.952e-02 	
         1.800	  9.110e-02 	  8.955e-02 	
         1.833	  9.120e-02 	  8.958e-02 	
         1.867	  9.190e-02 	  8.962e-02 	
         1.900	  8.820e-02 	  8.959e-02 	
         1.934	  8.930e-02 	  8.959e-02 	
         1.967	  9.060e-02 	  8.960e-02 	
         2.000	  9.180e-02 	  8.964e-02 	
         2.034	  8.880e-02 	  8.963e-02 	
         2.068	  9.200e-02 	  8.966e-02 	
         2.100	  8.930e-02 	  8.966e-02 	
         2.134	  8.990e-02 	  8.966e-02 	
         2.167	  9.180e-02 	  8.969e-02 	
         2.199	  9.330e-02 	  8.975e-02 	
         2.234	  8.850e-02 	  8.973e-02 	
         2.268	  9.040e-02 	  8.974e-02 	
         2.300	  8.970e-02 	  8.974e-02 	
         2.334	  8.850e-02 	  8.972e-02 	
         2.368	  8.960e-02 	  8.972e-02 	
         2.400	  9.060e-02 	  8.973e-02 	
         2.434	  8.890e-02 	  8.972e-02 	
         2.468	  8.970e-02 	  8.972e-02 	
         2.499	  9.140e-02 	  8.974e-02 	
         2.533	  8.850e-02 	  8.973e-02 	
         2.568	  9.220e-02 	  8.976e-02 	
         2.600	  9.050e-02 	  8.977e-02 	
         2.633	  8.820e-02 	  8.975e-02 	
         2.668	  8.970e-02 	  8.975e-02 	
         2.699	  8.920e-02 	  8.974e-02 	
         2.734	  8.810e-02 	  8.972e-02 	
         2.767	  8.910e-02 	  8.971e-02 	
         2.799	  9.100e-02 	  8.973e-02 	
         2.834	  8.780e-02 	  8.971e-02 	
         2.867	  8.880e-02 	  8.970e-02 	
         2.899	  8.960e-02 	  8.969e-02 	
         2.934	  8.890e-02 	  8.969e-02 	
         2.968	  8.990e-02 	  8.969e-02 	
         2.999	  9.270e-02 	  8.972e-02 	
         3.033	  9.110e-02 	  8.974e-02 	
         3.068	  8.840e-02 	  8.975e-02 	
         3.099	  8.930e-02 	  8.974e-02 	
         3.134	  9.050e-02 	  8.976e-02 	
         3.167	  9.010e-02 	  8.977e-02 	
         3.199	  9.100e-02 	  8.978e-02 	
         3.233	  8.850e-02 	  8.975e-02 	
         3.268	  8.920e-02 	  8.978e-02 	
         3.300	  9.080e-02 	  8.978e-02 	
         3.333	  8.820e-02 	  8.977e-02 	
         3.368	  9.010e-02 	  8.979e-02 	
         3.400	  9.060e-02 	  8.982e-02 	
         3.433	  8.970e-02 	  8.981e-02 	
         3.467	  9.130e-02 	  8.984e-02 	
         3.499	  9.120e-02 	  8.984e-02 	
         3.533	  8.980e-02 	  8.986e-02 	
         3.567	  8.980e-02 	  8.987e-02 	
         3.599	  8.920e-02 	  8.987e-02 	
         3.634	  9.000e-02 	  8.987e-02 	
         3.667	  9.100e-02 	  8.989e-02 	
         3.699	  9.300e-02 	  8.992e-02 	
         3.733	  8.820e-02 	  8.991e-02 	
         3.767	  9.030e-02 	  8.993e-02 	
         3.799	  9.210e-02 	  8.996e-02 	
         3.833	  9.330e-02 	  9.000e-02 	
         3.867	  9.190e-02 	  9.004e-02 	
         3.899	  9.140e-02 	  9.005e-02 	
         3.933	  8.970e-02 	  9.004e-02 	
         3.967	  9.230e-02 	  9.007e-02 	
         3.999	  9.260e-02 	  9.008e-02 	
         4.033	  9.150e-02 	  9.012e-02 	
         4.067	  9.120e-02 	  9.015e-02 	
         4.099	  9.000e-02 	  9.015e-02 	
         4.133	  9.040e-02 	  9.015e-02 	
         4.167	  9.030e-02 	  9.016e-02 	
         4.199	  9.120e-02 	  9.017e-02 	
         4.233	  9.130e-02 	  9.018e-02 	
         4.267	  8.990e-02 	  9.020e-02 	
         4.299	  9.210e-02 	  9.023e-02 	
         4.333	  9.050e-02 	  9.026e-02 	
         4.367	  8.960e-02 	  9.028e-02 	
         4.399	  8.990e-02 	  9.030e-02 	
         4.433	  8.950e-02 	  9.027e-02 	
         4.467	  9.150e-02 	  9.028e-02 	
         4.499	  9.070e-02 	  9.030e-02 	
         4.533	  9.070e-02 	  9.030e-02 	
         4.567	  8.830e-02 	  9.029e-02 	
         4.599	  9.170e-02 	  9.031e-02 	
         4.633	  9.120e-02 	  9.032e-02 	
         4.667	  9.110e-02 	  9.034e-02 	
         4.700	  8.920e-02 	  9.032e-02 	
         4.733	  9.050e-02 	  9.033e-02 	
         4.767	  8.900e-02 	  9.031e-02 	
         4.799	  8.850e-02 	  9.028e-02 	
         4.833	  8.930e-02 	  9.026e-02 	
         4.867	  9.250e-02 	  9.027e-02 	
         4.899	  9.050e-02 	  9.025e-02 	
         4.933	  9.150e-02 	  9.029e-02 	
         4.967	  8.800e-02 	  9.028e-02 	
         4.999	  8.880e-02 	  9.026e-02 	
         5.033	  9.040e-02 	  9.024e-02 	
         5.067	  9.110e-02 	  9.027e-02 	
         5.099	  9.190e-02 	  9.027e-02 	
         5.133	  9.250e-02 	  9.030e-02 	
         5.167	  9.230e-02 	  9.033e-02 	
         5.199	  9.200e-02 	  9.033e-02 	
         5.233	  9.190e-02 	  9.031e-02 	
         5.267	  9.300e-02 	  9.036e-02 	
         5.299	  9.060e-02 	  9.037e-02 	
         5.333	  9.030e-02 	  9.037e-02 	
         5.367	  9.370e-02 	  9.043e-02 	
         5.399	  9.150e-02 	  9.045e-02 	
         5.433	  9.390e-02 	  9.049e-02 	
         5.467	  9.190e-02 	  9.052e-02 	
         5.499	  9.170e-02 	  9.054e-02 	
         5.533	  9.210e-02 	  9.055e-02 	
         5.567	  8.930e-02 	  9.056e-02 	
         5.599	  9.120e-02 	  9.055e-02 	
         5.635	  8.760e-02 	  9.054e-02 	
         5.667	  9.130e-02 	  9.055e-02 	
         5.699	  9.000e-02 	  9.055e-02 	
         5.733	  9.000e-02 	  9.056e-02 	
         5.767	  9.000e-02 	  9.058e-02 	
         5.799	  8.830e-02 	  9.057e-02 	
         5.833	  9.170e-02 	  9.058e-02 	
         5.867	  9.060e-02 	  9.061e-02 	
         5.899	  9.070e-02 	  9.063e-02 	
         5.933	  9.070e-02 	  9.065e-02 	
         5.967	  8.930e-02 	  9.065e-02 	
         5.999	  9.170e-02 	  9.067e-02 	
         6.033	  9.110e-02 	  9.065e-02 	
         6.067	  8.930e-02 	  9.063e-02 	
         6.099	  9.000e-02 	  9.065e-02 	
         6.133	  8.990e-02 	  9.066e-02 	
         6.167	  9.120e-02 	  9.066e-02 	
         6.199	  8.980e-02 	  9.066e-02 	
         6.233	  8.850e-02 	  9.063e-02 	
         6.267	  8.920e-02 	  9.064e-02 	
         6.299	  8.970e-02 	  9.065e-02 	
         6.333	  9.060e-02 	  9.064e-02 	
         6.367	  8.920e-02 	  9.065e-02 	
         6.399	  9.180e-02 	  9.067e-02 	
         6.433	  8.980e-02 	  9.066e-02 	
         6.467	  8.840e-02 	  9.065e-02 	
         6.499	  9.010e-02 	  9.064e-02 	
         6.533	  9.110e-02 	  9.064e-02 	
         6.567	  9.120e-02 	  9.065e-02 	
         6.599	  9.080e-02 	  9.066e-02 	
         6.633	  8.850e-02 	  9.065e-02 	
         6.667	  8.510e-02 	  9.060e-02 	
         6.699	  9.170e-02 	  9.061e-02 	
         6.733	  9.250e-02 	  9.060e-02 	
         6.767	  9.030e-02 	  9.063e-02 	
         6.799	  9.050e-02 	  9.063e-02 	
         6.833	  9.030e-02 	  9.061e-02 	
         6.867	  9.140e-02 	  9.059e-02 	
         6.899	  8.950e-02 	  9.056e-02 	
         6.933	  8.930e-02 	  9.054e-02 	
         6.969	  8.980e-02 	  9.052e-02 	
         6.999	  9.100e-02 	  9.053e-02 	
         7.033	  9.170e-02 	  9.052e-02 	
         7.067	  9.030e-02 	  9.050e-02 	
         7.099	  9.000e-02 	  9.049e-02 	
         7.136	  9.210e-02 	  9.051e-02 	
         7.167	  9.040e-02 	  9.051e-02 	
         7.199	  9.120e-02 	  9.052e-02 	
         7.233	  8.850e-02 	  9.049e-02 	
         7.267	  9.030e-02 	  9.048e-02 	
         7.299	  8.910e-02 	  9.047e-02 	
         7.333	  9.000e-02 	  9.045e-02 	
         7.367	  8.930e-02 	  9.044e-02 	
         7.399	  9.070e-02 	  9.045e-02 	
         7.433	  8.970e-02 	  9.045e-02 	
         7.469	  9.100e-02 	  9.045e-02 	
         7.499	  8.910e-02 	  9.044e-02 	
         7.533	  9.180e-02 	  9.045e-02 	
         7.567	  9.170e-02 	  9.046e-02 	
         7.599	  9.070e-02 	  9.049e-02 	
         7.633	  9.210e-02 	  9.049e-02 	
         7.667	  9.250e-02 	  9.050e-02 	
         7.699	  8.950e-02 	  9.049e-02 	
         7.733	  9.370e-02 	  9.054e-02 	
         7.767	  9.210e-02 	  9.055e-02 	
         7.799	  9.050e-02 	  9.057e-02 	
         7.833	  9.320e-02 	  9.062e-02 	
         7.867	  9.320e-02 	  9.066e-02 	
         7.899	  9.100e-02 	  9.065e-02 	
         7.933	  9.130e-02 	  9.066e-02 	
         7.967	  9.180e-02 	  9.066e-02 	
         7.999	  9.190e-02 	  9.070e-02 	
         8.033	  9.250e-02 	  9.074e-02 	
         8.067	  9.190e-02 	  9.076e-02 	
         8.099	  9.050e-02 	  9.075e-02 	
         8.133	  9.080e-02 	  9.074e-02 	
         8.167	  9.190e-02 	  9.074e-02 	
         8.199	  9.190e-02 	  9.073e-02 	
         8.233	  9.100e-02 	  9.072e-02 	
         8.267	  9.300e-02 	  9.073e-02 	
         8.299	  9.250e-02 	  9.073e-02 	
         8.333	  9.150e-02 	  9.074e-02 	
         8.368	  9.120e-02 	  9.071e-02 	
         8.399	  9.190e-02 	  9.073e-02 	
         8.433	  9.190e-02 	  9.073e-02 	
         8.467	  9.480e-02 	  9.074e-02 	
         8.499	  8.810e-02 	  9.070e-02 	
         8.533	  9.060e-02 	  9.069e-02 	
         8.567	  9.200e-02 	  9.069e-02 	
         8.599	  9.070e-02 	  9.070e-02 	
         8.633	  9.110e-02 	  9.070e-02 	
         8.667	  9.190e-02 	  9.075e-02 	
         8.699	  9.190e-02 	  9.075e-02 	
         8.733	  9.080e-02 	  9.076e-02 	
         8.767	  9.410e-02 	  9.081e-02 	
         8.799	  9.200e-02 	  9.083e-02 	
         8.833	  9.560e-02 	  9.091e-02 	
         8.867	  9.390e-02 	  9.093e-02 	
         8.899	  9.220e-02 	  9.095e-02 	
         8.933	  9.120e-02 	  9.096e-02 	
         8.967	  8.980e-02 	  9.095e-02 	
         8.999	  9.230e-02 	  9.098e-02 	
         9.033	  9.030e-02 	  9.096e-02 	
         9.067	  8.910e-02 	  9.094e-02 	
         9.099	  9.060e-02 	  9.096e-02 	
         9.133	  9.320e-02 	  9.099e-02 	
         9.167	  9.060e-02 	  9.100e-02 	
         9.199	  8.990e-02 	  9.099e-02 	
         9.233	  9.000e-02 	  9.099e-02 	
         9.267	  9.070e-02 	  9.101e-02 	
         9.301	  9.070e-02 	  9.104e-02 	
         9.333	  9.410e-02 	  9.108e-02 	
         9.367	  8.860e-02 	  9.105e-02 	
         9.399	  8.810e-02 	  9.104e-02 	
         9.433	  9.080e-02 	  9.103e-02 	
         9.467	  9.180e-02 	  9.105e-02 	
         9.499	  9.170e-02 	  9.109e-02 	
         9.533	  9.140e-02 	  9.110e-02 	
         9.567	  9.000e-02 	  9.109e-02 	
         9.599	  8.740e-02 	  9.105e-02 	
         9.634	  9.110e-02 	  9.108e-02 	
         9.667	  9.080e-02 	  9.108e-02 	
         9.699	  9.040e-02 	  9.114e-02 	
         9.733	  9.030e-02 	  9.112e-02 	
         9.767	  8.840e-02 	  9.108e-02 	
         9.799	  8.880e-02 	  9.106e-02 	
         9.833	  8.970e-02 	  9.105e-02 	
         9.867	  8.950e-02 	  9.104e-02 	
         9.899	  9.110e-02 	  9.104e-02 	
         9.933	  9.070e-02 	  9.105e-02 	
         9.968	  9.140e-02 	  9.108e-02 	
         9.999	  8.960e-02 	  9.107e-02 	
        10.033	  9.110e-02 	  9.107e-02 	
        10.067	  9.070e-02 	  9.106e-02 	
        10.099	  9.370e-02 	  9.110e-02 	
        10.133	  9.230e-02 	  9.113e-02 	
        10.167	  9.220e-02 	  9.113e-02 	
        10.199	  9.170e-02 	  9.114e-02 	
        10.233	  9.110e-02 	  9.114e-02 	
        10.267	  9.280e-02 	  9.119e-02 	
        10.299	  9.120e-02 	  9.120e-02 	
        10.333	  8.920e-02 	  9.120e-02 	
        10.367	  9.140e-02 	  9.121e-02 	
        10.399	  9.100e-02 	  9.123e-02 	
        10.433	  9.070e-02 	  9.123e-02 	
        10.467	  9.100e-02 	  9.125e-02 	
        10.499	  9.130e-02 	  9.125e-02 	
        10.533	  9.040e-02 	  9.126e-02 	
        10.567	  9.100e-02 	  9.126e-02 	
        10.599	  9.100e-02 	  9.125e-02 	
        10.633	  9.080e-02 	  9.125e-02 	
        10.667	  9.070e-02 	  9.123e-02 	
        10.699	  9.110e-02 	  9.122e-02 	
        10.734	  9.250e-02 	  9.122e-02 	
        10.768	  9.140e-02 	  9.122e-02 	
        10.800	  9.270e-02 	  9.124e-02 	
        10.834	  9.210e-02 	  9.123e-02 	
        10.868	  9.320e-02 	  9.123e-02 	
        10.900	  9.050e-02 	  9.122e-02 	
        10.934	  9.000e-02 	  9.121e-02 	
        10.968	  9.340e-02 	  9.123e-02 	
        11.000	  9.050e-02 	  9.121e-02 	
        11.034	  9.070e-02 	  9.119e-02 	
        11.068	  9.260e-02 	  9.120e-02 	
        11.100	  9.130e-02 	  9.121e-02 	
        11.135	  9.250e-02 	  9.123e-02 	
        11.168	  9.190e-02 	  9.123e-02 	
        11.200	  9.180e-02 	  9.123e-02 	
        11.234	  9.150e-02 	  9.123e-02 	
        11.268	  9.110e-02 	  9.121e-02 	
        11.300	  9.190e-02 	  9.120e-02 	
        11.334	  9.190e-02 	  9.121e-02 	
        11.368	  8.990e-02 	  9.119e-02 	
        11.400	  8.990e-02 	  9.117e-02 	
        11.434	  9.110e-02 	  9.116e-02 	
        11.468	  9.010e-02 	  9.111e-02 	
        11.500	  9.170e-02 	  9.115e-02 	
        11.534	  9.340e-02 	  9.118e-02 	
        11.568	  9.410e-02 	  9.120e-02 	
        11.600	  9.330e-02 	  9.123e-02 	
        11.634	  9.070e-02 	  9.123e-02 	
        11.668	  9.100e-02 	  9.122e-02 	
        11.700	  8.820e-02 	  9.118e-02 	
        11.734	  9.150e-02 	  9.119e-02 	
        11.768	  8.950e-02 	  9.113e-02 	
        11.800	  9.180e-02 	  9.113e-02 	
        11.834	  9.050e-02 	  9.108e-02 	
        11.868	  9.060e-02 	  9.104e-02 	
        11.900	  9.040e-02 	  9.102e-02 	
        11.934	  9.080e-02 	  9.101e-02 	
        11.969	  9.220e-02 	  9.104e-02 	
        12.000	  8.960e-02 	  9.101e-02 	
        12.034	  9.120e-02 	  9.102e-02 	
        12.068	  9.060e-02 	  9.104e-02 	
        12.100	  9.180e-02 	  9.105e-02 	
        12.140	  9.220e-02 	  9.104e-02 	
        12.168	  9.220e-02 	  9.106e-02 	
        12.200	  9.040e-02 	  9.106e-02 	
        12.234	  9.220e-02 	  9.109e-02 	
        12.268	  8.800e-02 	  9.106e-02 	
        12.300	  9.150e-02 	  9.106e-02 	
        12.334	  9.120e-02 	  9.103e-02 	
        12.368	  9.190e-02 	  9.107e-02 	
        12.400	  9.050e-02 	  9.110e-02 	
        12.434	  9.100e-02 	  9.110e-02 	
        12.468	  9.220e-02 	  9.110e-02 	
        12.500	  9.150e-02 	  9.110e-02 	
        12.534	  9.320e-02 	  9.112e-02 	
        12.568	  9.070e-02 	  9.113e-02 	
        12.600	  9.100e-02 	  9.117e-02 	
        12.634	  9.110e-02 	  9.117e-02 	
        12.668	  9.220e-02 	  9.119e-02 	
        12.700	  9.000e-02 	  9.118e-02 	
        12.734	  9.250e-02 	  9.121e-02 	
        12.768	  9.110e-02 	  9.124e-02 	
        12.800	  8.840e-02 	  9.123e-02 	
        12.834	  8.960e-02 	  9.123e-02 	
        12.868	  9.070e-02 	  9.124e-02 	
        12.900	  8.990e-02 	  9.123e-02 	
        12.934	  9.190e-02 	  9.124e-02 	
        12.968	  9.120e-02 	  9.124e-02 	
        13.000	  8.970e-02 	  9.124e-02 	
        13.034	  9.000e-02 	  9.123e-02 	
        13.068	  9.360e-02 	  9.126e-02 	
        13.100	  9.100e-02 	  9.123e-02 	
        13.134	  9.040e-02 	  9.121e-02 	
        13.170	  9.200e-02 	  9.121e-02 	
        13.200	  9.120e-02 	  9.120e-02 	
        13.234	  9.170e-02 	  9.121e-02 	
        13.268	  9.030e-02 	  9.118e-02 	
        13.302	  8.980e-02 	  9.117e-02 	
        13.334	  9.260e-02 	  9.120e-02 	
        13.368	  9.110e-02 	  9.120e-02 	
        13.400	  9.030e-02 	  9.119e-02 	
        13.434	  9.220e-02 	  9.121e-02 	
        13.469	  9.150e-02 	  9.122e-02 	
        13.500	  9.290e-02 	  9.123e-02 	
        13.534	  9.340e-02 	  9.127e-02 	
        13.568	  9.200e-02 	  9.128e-02 	
        13.600	  9.140e-02 	  9.128e-02 	
        13.634	  9.360e-02 	  9.131e-02 	
        13.668	  9.060e-02 	  9.131e-02 	
        13.700	  9.070e-02 	  9.131e-02 	
        13.734	  8.950e-02 	  9.129e-02 	
        13.768	  8.930e-02 	  9.125e-02 	
        13.800	  9.120e-02 	  9.125e-02 	
        13.834	  8.920e-02 	  9.121e-02 	
        13.868	  9.230e-02 	  9.121e-02 	
        13.900	  9.140e-02 	  9.119e-02 	
        13.934	  9.350e-02 	  9.123e-02 	
        13.968	  9.140e-02 	  9.124e-02 	
        14.000	  8.970e-02 	  9.120e-02 	
        14.034	  9.030e-02 	  9.120e-02 	
        14.068	  8.850e-02 	  9.118e-02 	
        14.100	  8.990e-02 	  9.115e-02 	
        14.134	  9.130e-02 	  9.115e-02 	
        14.168	  9.120e-02 	  9.113e-02 	
        14.200	  9.130e-02 	  9.113e-02 	
        14.234	  9.060e-02 	  9.111e-02 	
        14.268	  9.180e-02 	  9.112e-02 	
        14.300	  9.260e-02 	  9.113e-02 	
        14.334	  9.210e-02 	  9.113e-02 	
        14.368	  9.010e-02 	  9.111e-02 	
        14.400	  9.250e-02 	  9.114e-02 	
        14.434	  9.220e-02 	  9.117e-02 	
        14.469	  8.950e-02 	  9.116e-02 	
        14.500	  9.220e-02 	  9.117e-02 	
        14.534	  9.030e-02 	  9.116e-02 	
        14.568	  9.130e-02 	  9.114e-02 	
        14.600	  9.060e-02 	  9.110e-02 	
        14.634	  8.990e-02 	  9.106e-02 	
        14.668	  9.150e-02 	  9.107e-02 	
        14.700	  9.130e-02 	  9.107e-02 	
        14.734	  8.920e-02 	  9.108e-02 	
        14.768	  8.970e-02 	  9.106e-02 	
        14.800	  9.010e-02 	  9.107e-02 	
        14.834	  9.300e-02 	  9.108e-02 	
        14.868	  9.120e-02 	  9.109e-02 	
        14.900	  9.140e-02 	  9.110e-02 	
        14.934	  8.950e-02 	  9.109e-02 	
        14.969	  9.370e-02 	  9.112e-02 	
        15.000	  9.150e-02 	  9.111e-02 	
        15.034	  9.140e-02 	  9.113e-02 	
        15.068	  9.070e-02 	  9.113e-02 	
        15.100	  9.050e-02 	  9.113e-02 	
        15.134	  9.190e-02 	  9.113e-02 	
        15.168	  9.200e-02 	  9.113e-02 	
        15.200	  9.060e-02 	  9.111e-02 	
        15.234	  8.960e-02 	  9.110e-02 	
        15.268	  9.150e-02 	  9.109e-02 	
        15.300	  9.110e-02 	  9.113e-02 	
        15.334	  9.120e-02 	  9.112e-02 	
        15.368	  9.190e-02 	  9.113e-02 	
        15.400	  9.280e-02 	  9.114e-02 	
        15.434	  9.000e-02 	  9.113e-02 	
        15.468	  9.250e-02 	  9.115e-02 	
        15.500	  9.130e-02 	  9.114e-02 	
        15.534	  9.320e-02 	  9.116e-02 	
        15.572	  9.330e-02 	  9.117e-02 	
        15.600	  9.070e-02 	  9.116e-02 	
        15.634	  9.270e-02 	  9.118e-02 	
        15.668	  9.200e-02 	  9.119e-02 	
        15.700	  8.860e-02 	  9.115e-02 	
        15.734	  9.050e-02 	  9.115e-02 	
        15.768	  9.280e-02 	  9.116e-02 	
        15.800	  9.260e-02 	  9.117e-02 	
        15.834	  9.230e-02 	  9.122e-02 	
        15.868	  9.300e-02 	  9.125e-02 	
        15.900	  9.230e-02 	  9.127e-02 	
        15.934	  9.230e-02 	  9.130e-02 	
        15.968	  9.120e-02 	  9.129e-02 	
        16.000	  9.360e-02 	  9.132e-02 	
        16.034	  9.120e-02 	  9.133e-02 	
        16.068	  8.780e-02 	  9.131e-02 	
        16.100	  9.250e-02 	  9.130e-02 	
        16.134	  9.210e-02 	  9.131e-02 	
        16.168	  9.150e-02 	  9.132e-02 	
        16.200	  9.180e-02 	  9.132e-02 	
        16.234	  9.100e-02 	  9.132e-02 	
        16.268	  9.120e-02 	  9.131e-02 	
        16.300	  9.140e-02 	  9.132e-02 	
        16.334	  8.980e-02 	  9.132e-02 	
        16.368	  9.320e-02 	  9.133e-02 	
        16.400	  9.170e-02 	  9.134e-02 	
        16.434	  9.140e-02 	  9.135e-02 	
        16.469	  9.080e-02 	  9.133e-02 	
        16.500	  9.180e-02 	  9.134e-02 	
        16.534	  9.110e-02 	  9.132e-02 	
        16.568	  8.930e-02 	  9.127e-02 	
        16.600	  9.100e-02 	  9.126e-02 	
        16.634	  9.000e-02 	  9.125e-02 	
        16.668	  9.300e-02 	  9.124e-02 	
        16.700	  9.200e-02 	  9.125e-02 	
        16.734	  9.230e-02 	  9.127e-02 	
        16.768	  8.820e-02 	  9.126e-02 	
        16.800	  9.140e-02 	  9.128e-02 	
        16.834	  9.300e-02 	  9.130e-02 	
        16.868	  9.290e-02 	  9.134e-02 	
        16.900	  9.200e-02 	  9.134e-02 	
        16.934	  9.180e-02 	  9.134e-02 	
        16.968	  9.230e-02 	  9.133e-02 	
        17.000	  9.200e-02 	  9.134e-02 	
        17.034	  9.350e-02 	  9.138e-02 	
        17.068	  9.270e-02 	  9.140e-02 	
        17.100	  9.290e-02 	  9.145e-02 	
        17.134	  9.290e-02 	  9.149e-02 	
        17.168	  9.230e-02 	  9.150e-02 	
        17.200	  9.120e-02 	  9.150e-02 	
        17.234	  9.270e-02 	  9.151e-02 	
        17.268	  9.180e-02 	  9.153e-02 	
        17.300	  9.070e-02 	  9.151e-02 	
        17.334	  9.230e-02 	  9.151e-02 	
        17.368	  9.150e-02 	  9.150e-02 	
        17.400	  9.360e-02 	  9.154e-02 	
        17.434	  8.880e-02 	  9.150e-02 	
        17.468	  9.250e-02 	  9.150e-02 	
        17.500	  9.130e-02 	  9.152e-02 	
        17.534	  9.210e-02 	  9.152e-02 	
        17.568	  9.110e-02 	  9.153e-02 	
        17.600	  9.010e-02 	  9.152e-02 	
        17.634	  8.990e-02 	  9.151e-02 	
        17.668	  9.190e-02 	  9.153e-02 	
        17.700	  9.190e-02 	  9.154e-02 	
        17.734	  9.080e-02 	  9.153e-02 	
        17.768	  9.320e-02 	  9.158e-02 	
        17.800	  9.030e-02 	  9.158e-02 	
        17.834	  9.110e-02 	  9.159e-02 	
        17.868	  8.970e-02 	  9.156e-02 	
        17.900	  9.070e-02 	  9.155e-02 	
        17.934	  9.110e-02 	  9.155e-02 	
        17.968	  9.130e-02 	  9.157e-02 	
