;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:56:04
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:88.82mJ             
;Max:90.39mJ             
;Average:89.66mJ             
;Std.Dev.:394.4uJ             
;Overrange:0                   
;Total Pulses:612                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:56:05
  Timestamp   	  Channel A  	  F(A)       	
         1.500	  8.830e-02 	  9.018e-02 	
         1.534	  9.070e-02 	  9.019e-02 	
         1.566	  8.690e-02 	  9.012e-02 	
         1.600	  9.120e-02 	  9.014e-02 	
         1.634	  8.930e-02 	  9.012e-02 	
         1.666	  9.060e-02 	  9.013e-02 	
         1.700	  8.840e-02 	  9.010e-02 	
         1.735	  8.990e-02 	  9.010e-02 	
         1.766	  9.050e-02 	  9.010e-02 	
         1.800	  9.130e-02 	  9.013e-02 	
         1.834	  9.110e-02 	  9.014e-02 	
         1.866	  9.000e-02 	  9.014e-02 	
         1.900	  8.710e-02 	  9.009e-02 	
         1.934	  9.060e-02 	  9.010e-02 	
         1.966	  8.960e-02 	  9.009e-02 	
         2.000	  9.050e-02 	  9.010e-02 	
         2.034	  8.900e-02 	  9.008e-02 	
         2.066	  8.930e-02 	  9.007e-02 	
         2.100	  9.040e-02 	  9.007e-02 	
         2.134	  9.130e-02 	  9.009e-02 	
         2.166	  8.990e-02 	  9.009e-02 	
         2.200	  8.990e-02 	  9.008e-02 	
         2.234	  9.070e-02 	  9.009e-02 	
         2.266	  8.840e-02 	  9.007e-02 	
         2.300	  8.710e-02 	  9.003e-02 	
         2.334	  9.040e-02 	  9.003e-02 	
         2.366	  9.060e-02 	  9.004e-02 	
         2.400	  8.960e-02 	  9.003e-02 	
         2.434	  9.050e-02 	  9.004e-02 	
         2.466	  8.990e-02 	  9.004e-02 	
         2.500	  9.180e-02 	  9.006e-02 	
         2.534	  9.340e-02 	  9.010e-02 	
         2.566	  9.060e-02 	  9.011e-02 	
         2.600	  9.210e-02 	  9.014e-02 	
         2.634	  8.890e-02 	  9.012e-02 	
         2.669	  9.170e-02 	  9.014e-02 	
         2.700	  9.100e-02 	  9.015e-02 	
         2.734	  8.960e-02 	  9.014e-02 	
         2.766	  9.040e-02 	  9.015e-02 	
         2.800	  8.990e-02 	  9.014e-02 	
         2.834	  8.810e-02 	  9.012e-02 	
         2.866	  8.710e-02 	  9.009e-02 	
         2.900	  8.990e-02 	  9.008e-02 	
         2.934	  9.180e-02 	  9.010e-02 	
         2.966	  9.070e-02 	  9.011e-02 	
         3.000	  8.850e-02 	  9.009e-02 	
         3.034	  8.820e-02 	  9.007e-02 	
         3.066	  8.750e-02 	  9.004e-02 	
         3.100	  8.760e-02 	  9.001e-02 	
         3.134	  9.070e-02 	  9.001e-02 	
         3.166	  9.060e-02 	  9.005e-02 	
         3.200	  9.110e-02 	  9.006e-02 	
         3.234	  9.000e-02 	  9.006e-02 	
         3.266	  8.950e-02 	  9.007e-02 	
         3.300	  9.110e-02 	  9.007e-02 	
         3.334	  8.990e-02 	  9.007e-02 	
         3.366	  8.840e-02 	  9.005e-02 	
         3.400	  9.150e-02 	  9.009e-02 	
         3.434	  9.130e-02 	  9.012e-02 	
         3.466	  8.840e-02 	  9.009e-02 	
         3.500	  8.860e-02 	  9.007e-02 	
         3.534	  8.820e-02 	  9.007e-02 	
         3.566	  9.060e-02 	  9.007e-02 	
         3.600	  8.740e-02 	  9.003e-02 	
         3.634	  9.200e-02 	  9.006e-02 	
         3.666	  8.960e-02 	  9.004e-02 	
         3.700	  8.800e-02 	  9.002e-02 	
         3.734	  9.080e-02 	  9.002e-02 	
         3.766	  8.800e-02 	  9.000e-02 	
         3.800	  8.980e-02 	  8.999e-02 	
         3.834	  8.830e-02 	  8.995e-02 	
         3.866	  8.660e-02 	  8.991e-02 	
         3.900	  8.810e-02 	  8.988e-02 	
         3.934	  8.710e-02 	  8.982e-02 	
         3.966	  8.700e-02 	  8.978e-02 	
         4.000	  8.610e-02 	  8.972e-02 	
         4.034	  8.630e-02 	  8.963e-02 	
         4.066	  8.860e-02 	  8.960e-02 	
         4.100	  9.030e-02 	  8.959e-02 	
         4.134	  9.110e-02 	  8.960e-02 	
         4.166	  9.030e-02 	  8.960e-02 	
         4.200	  8.970e-02 	  8.960e-02 	
         4.234	  8.800e-02 	  8.960e-02 	
         4.266	  8.730e-02 	  8.956e-02 	
         4.300	  9.010e-02 	  8.957e-02 	
         4.334	  8.810e-02 	  8.952e-02 	
         4.366	  8.880e-02 	  8.950e-02 	
         4.400	  8.860e-02 	  8.950e-02 	
         4.434	  9.010e-02 	  8.951e-02 	
         4.466	  9.050e-02 	  8.951e-02 	
         4.500	  9.070e-02 	  8.955e-02 	
         4.534	  8.970e-02 	  8.956e-02 	
         4.566	  8.680e-02 	  8.952e-02 	
         4.600	  8.660e-02 	  8.952e-02 	
         4.634	  8.990e-02 	  8.950e-02 	
         4.666	  8.830e-02 	  8.949e-02 	
         4.700	  8.850e-02 	  8.947e-02 	
         4.734	  8.970e-02 	  8.948e-02 	
         4.766	  9.060e-02 	  8.949e-02 	
         4.800	  9.040e-02 	  8.949e-02 	
         4.834	  9.120e-02 	  8.949e-02 	
         4.866	  9.050e-02 	  8.948e-02 	
         4.900	  9.050e-02 	  8.949e-02 	
         4.934	  9.100e-02 	  8.953e-02 	
         4.966	  8.990e-02 	  8.952e-02 	
         5.000	  9.040e-02 	  8.953e-02 	
         5.034	  8.780e-02 	  8.950e-02 	
         5.066	  8.860e-02 	  8.950e-02 	
         5.100	  8.990e-02 	  8.951e-02 	
         5.134	  9.000e-02 	  8.950e-02 	
         5.166	  8.930e-02 	  8.948e-02 	
         5.200	  8.820e-02 	  8.946e-02 	
         5.234	  8.880e-02 	  8.945e-02 	
         5.266	  8.890e-02 	  8.943e-02 	
         5.300	  9.080e-02 	  8.945e-02 	
         5.334	  8.980e-02 	  8.948e-02 	
         5.366	  9.100e-02 	  8.949e-02 	
         5.400	  8.810e-02 	  8.946e-02 	
         5.434	  9.070e-02 	  8.948e-02 	
         5.466	  9.080e-02 	  8.948e-02 	
         5.500	  9.140e-02 	  8.950e-02 	
         5.534	  8.930e-02 	  8.947e-02 	
         5.566	  9.000e-02 	  8.943e-02 	
         5.600	  9.180e-02 	  8.944e-02 	
         5.634	  8.880e-02 	  8.941e-02 	
         5.666	  8.860e-02 	  8.940e-02 	
         5.700	  9.070e-02 	  8.939e-02 	
         5.735	  8.830e-02 	  8.936e-02 	
         5.766	  8.830e-02 	  8.935e-02 	
         5.800	  8.760e-02 	  8.932e-02 	
         5.834	  9.060e-02 	  8.933e-02 	
         5.866	  9.250e-02 	  8.937e-02 	
         5.900	  9.190e-02 	  8.943e-02 	
         5.934	  9.060e-02 	  8.944e-02 	
         5.966	  9.190e-02 	  8.944e-02 	
         6.000	  9.010e-02 	  8.943e-02 	
         6.034	  9.320e-02 	  8.948e-02 	
         6.066	  9.140e-02 	  8.952e-02 	
         6.101	  9.050e-02 	  8.957e-02 	
         6.134	  9.010e-02 	  8.958e-02 	
         6.166	  9.210e-02 	  8.959e-02 	
         6.200	  9.200e-02 	  8.961e-02 	
         6.234	  9.290e-02 	  8.963e-02 	
         6.266	  9.140e-02 	  8.964e-02 	
         6.300	  9.040e-02 	  8.965e-02 	
         6.334	  8.820e-02 	  8.962e-02 	
         6.366	  8.980e-02 	  8.962e-02 	
         6.400	  9.120e-02 	  8.965e-02 	
         6.434	  8.830e-02 	  8.962e-02 	
         6.466	  8.890e-02 	  8.959e-02 	
         6.500	  9.070e-02 	  8.961e-02 	
         6.534	  8.770e-02 	  8.960e-02 	
         6.566	  9.050e-02 	  8.963e-02 	
         6.600	  9.050e-02 	  8.963e-02 	
         6.634	  9.100e-02 	  8.967e-02 	
         6.666	  9.150e-02 	  8.966e-02 	
         6.700	  8.910e-02 	  8.966e-02 	
         6.734	  9.000e-02 	  8.968e-02 	
         6.766	  9.080e-02 	  8.968e-02 	
         6.800	  8.550e-02 	  8.965e-02 	
         6.834	  9.270e-02 	  8.968e-02 	
         6.866	  9.190e-02 	  8.972e-02 	
         6.900	  9.260e-02 	  8.979e-02 	
         6.934	  8.750e-02 	  8.978e-02 	
         6.966	  8.990e-02 	  8.981e-02 	
         7.000	  9.220e-02 	  8.987e-02 	
         7.034	  8.980e-02 	  8.991e-02 	
         7.066	  9.250e-02 	  8.998e-02 	
         7.100	  9.260e-02 	  9.002e-02 	
         7.138	  8.840e-02 	  8.999e-02 	
         7.166	  9.200e-02 	  9.001e-02 	
         7.200	  9.190e-02 	  9.003e-02 	
         7.234	  8.810e-02 	  9.001e-02 	
         7.266	  9.070e-02 	  9.004e-02 	
         7.300	  9.330e-02 	  9.011e-02 	
         7.334	  9.110e-02 	  9.012e-02 	
         7.366	  9.290e-02 	  9.017e-02 	
         7.400	  9.300e-02 	  9.022e-02 	
         7.434	  9.340e-02 	  9.027e-02 	
         7.466	  9.150e-02 	  9.029e-02 	
         7.500	  9.180e-02 	  9.030e-02 	
         7.534	  8.750e-02 	  9.026e-02 	
         7.566	  9.140e-02 	  9.028e-02 	
         7.600	  9.010e-02 	  9.032e-02 	
         7.634	  9.060e-02 	  9.036e-02 	
         7.666	  9.100e-02 	  9.038e-02 	
         7.700	  8.980e-02 	  9.039e-02 	
         7.734	  8.740e-02 	  9.038e-02 	
         7.766	  8.970e-02 	  9.038e-02 	
         7.800	  8.860e-02 	  9.036e-02 	
         7.834	  9.000e-02 	  9.035e-02 	
         7.866	  8.990e-02 	  9.034e-02 	
         7.901	  9.060e-02 	  9.034e-02 	
         7.935	  9.010e-02 	  9.033e-02 	
         7.967	  8.760e-02 	  9.030e-02 	
         8.001	  9.050e-02 	  9.030e-02 	
         8.035	  8.670e-02 	  9.029e-02 	
         8.067	  9.210e-02 	  9.033e-02 	
         8.101	  9.050e-02 	  9.034e-02 	
         8.135	  9.120e-02 	  9.035e-02 	
         8.167	  8.920e-02 	  9.035e-02 	
         8.200	  8.810e-02 	  9.033e-02 	
         8.235	  8.960e-02 	  9.036e-02 	
         8.267	  8.990e-02 	  9.037e-02 	
         8.301	  9.030e-02 	  9.036e-02 	
         8.335	  9.100e-02 	  9.038e-02 	
         8.367	  8.880e-02 	  9.035e-02 	
         8.401	  8.930e-02 	  9.037e-02 	
         8.434	  8.930e-02 	  9.035e-02 	
         8.467	  8.970e-02 	  9.034e-02 	
         8.500	  8.910e-02 	  9.032e-02 	
         8.534	  8.730e-02 	  9.028e-02 	
         8.566	  8.920e-02 	  9.028e-02 	
         8.601	  9.100e-02 	  9.027e-02 	
         8.635	  9.180e-02 	  9.031e-02 	
         8.667	  8.640e-02 	  9.028e-02 	
         8.701	  8.970e-02 	  9.027e-02 	
         8.735	  8.930e-02 	  9.026e-02 	
         8.766	  9.010e-02 	  9.028e-02 	
         8.801	  9.040e-02 	  9.033e-02 	
         8.834	  9.070e-02 	  9.034e-02 	
         8.866	  8.850e-02 	  9.031e-02 	
         8.901	  9.010e-02 	  9.027e-02 	
         8.935	  9.040e-02 	  9.027e-02 	
         8.966	  9.050e-02 	  9.027e-02 	
         9.001	  9.100e-02 	  9.026e-02 	
         9.035	  9.010e-02 	  9.023e-02 	
         9.067	  9.120e-02 	  9.022e-02 	
         9.100	  9.180e-02 	  9.024e-02 	
         9.135	  9.010e-02 	  9.024e-02 	
         9.167	  8.980e-02 	  9.021e-02 	
         9.201	  9.140e-02 	  9.021e-02 	
         9.235	  8.740e-02 	  9.015e-02 	
         9.267	  8.810e-02 	  9.011e-02 	
         9.300	  9.290e-02 	  9.014e-02 	
         9.335	  9.120e-02 	  9.017e-02 	
         9.367	  9.000e-02 	  9.017e-02 	
         9.402	  8.850e-02 	  9.014e-02 	
         9.434	  8.810e-02 	  9.012e-02 	
         9.466	  8.820e-02 	  9.012e-02 	
         9.500	  8.770e-02 	  9.011e-02 	
         9.534	  9.030e-02 	  9.010e-02 	
         9.567	  9.000e-02 	  9.012e-02 	
         9.600	  8.980e-02 	  9.012e-02 	
         9.634	  8.610e-02 	  9.007e-02 	
         9.666	  8.770e-02 	  9.003e-02 	
         9.701	  8.930e-02 	  9.002e-02 	
         9.734	  8.690e-02 	  8.999e-02 	
         9.766	  8.840e-02 	  8.997e-02 	
         9.800	  8.960e-02 	  8.995e-02 	
         9.834	  8.680e-02 	  8.997e-02 	
         9.866	  8.740e-02 	  8.991e-02 	
         9.900	  8.770e-02 	  8.986e-02 	
         9.934	  8.770e-02 	  8.981e-02 	
         9.966	  8.960e-02 	  8.983e-02 	
        10.000	  8.920e-02 	  8.983e-02 	
        10.034	  8.890e-02 	  8.979e-02 	
        10.067	  8.960e-02 	  8.976e-02 	
        10.100	  9.000e-02 	  8.976e-02 	
        10.134	  8.630e-02 	  8.969e-02 	
        10.166	  9.070e-02 	  8.972e-02 	
        10.200	  9.000e-02 	  8.969e-02 	
        10.234	  9.080e-02 	  8.968e-02 	
        10.266	  8.860e-02 	  8.969e-02 	
        10.300	  8.890e-02 	  8.967e-02 	
        10.334	  9.130e-02 	  8.965e-02 	
        10.366	  9.320e-02 	  8.967e-02 	
        10.400	  9.010e-02 	  8.964e-02 	
        10.434	  9.040e-02 	  8.961e-02 	
        10.467	  8.880e-02 	  8.954e-02 	
        10.500	  9.140e-02 	  8.956e-02 	
        10.534	  8.960e-02 	  8.953e-02 	
        10.567	  8.580e-02 	  8.949e-02 	
        10.600	  8.950e-02 	  8.949e-02 	
        10.634	  9.030e-02 	  8.950e-02 	
        10.666	  9.030e-02 	  8.949e-02 	
        10.700	  9.140e-02 	  8.950e-02 	
        10.734	  9.120e-02 	  8.951e-02 	
        10.766	  9.000e-02 	  8.954e-02 	
        10.800	  8.890e-02 	  8.953e-02 	
        10.834	  9.130e-02 	  8.956e-02 	
        10.866	  9.300e-02 	  8.960e-02 	
        10.900	  9.200e-02 	  8.962e-02 	
        10.934	  9.050e-02 	  8.962e-02 	
        10.966	  9.070e-02 	  8.962e-02 	
        11.000	  8.800e-02 	  8.963e-02 	
        11.034	  9.250e-02 	  8.965e-02 	
        11.067	  8.880e-02 	  8.967e-02 	
        11.100	  9.100e-02 	  8.966e-02 	
        11.134	  8.980e-02 	  8.965e-02 	
        11.166	  8.630e-02 	  8.960e-02 	
        11.200	  9.140e-02 	  8.962e-02 	
        11.234	  9.070e-02 	  8.965e-02 	
        11.266	  8.760e-02 	  8.963e-02 	
        11.300	  8.840e-02 	  8.961e-02 	
        11.334	  8.660e-02 	  8.957e-02 	
        11.366	  9.050e-02 	  8.957e-02 	
        11.401	  8.990e-02 	  8.958e-02 	
        11.434	  8.910e-02 	  8.958e-02 	
        11.466	  8.970e-02 	  8.958e-02 	
        11.500	  8.990e-02 	  8.958e-02 	
        11.534	  8.990e-02 	  8.959e-02 	
        11.567	  9.010e-02 	  8.963e-02 	
        11.600	  9.060e-02 	  8.964e-02 	
        11.634	  8.930e-02 	  8.962e-02 	
        11.666	  8.950e-02 	  8.960e-02 	
        11.700	  9.030e-02 	  8.964e-02 	
        11.735	  9.000e-02 	  8.964e-02 	
        11.766	  8.840e-02 	  8.963e-02 	
        11.800	  9.030e-02 	  8.963e-02 	
        11.834	  8.800e-02 	  8.961e-02 	
        11.866	  9.210e-02 	  8.962e-02 	
        11.901	  9.070e-02 	  8.965e-02 	
        11.934	  9.120e-02 	  8.966e-02 	
        11.966	  8.960e-02 	  8.965e-02 	
        12.000	  9.170e-02 	  8.966e-02 	
        12.034	  9.050e-02 	  8.966e-02 	
        12.067	  9.010e-02 	  8.966e-02 	
        12.100	  9.040e-02 	  8.965e-02 	
        12.134	  9.010e-02 	  8.963e-02 	
        12.166	  8.920e-02 	  8.962e-02 	
        12.200	  8.560e-02 	  8.957e-02 	
        12.234	  8.820e-02 	  8.954e-02 	
        12.266	  8.960e-02 	  8.956e-02 	
        12.300	  8.880e-02 	  8.957e-02 	
        12.334	  8.970e-02 	  8.954e-02 	
        12.366	  9.100e-02 	  8.953e-02 	
        12.400	  8.890e-02 	  8.952e-02 	
        12.434	  8.760e-02 	  8.951e-02 	
        12.466	  8.640e-02 	  8.949e-02 	
        12.500	  8.880e-02 	  8.950e-02 	
        12.534	  8.740e-02 	  8.950e-02 	
        12.567	  8.920e-02 	  8.948e-02 	
        12.600	  8.520e-02 	  8.943e-02 	
        12.634	  8.810e-02 	  8.941e-02 	
        12.666	  8.880e-02 	  8.944e-02 	
        12.700	  8.980e-02 	  8.947e-02 	
        12.734	  8.610e-02 	  8.943e-02 	
        12.766	  8.740e-02 	  8.944e-02 	
        12.800	  8.970e-02 	  8.945e-02 	
        12.834	  8.820e-02 	  8.944e-02 	
        12.866	  8.810e-02 	  8.945e-02 	
        12.900	  8.710e-02 	  8.945e-02 	
        12.934	  8.540e-02 	  8.942e-02 	
        12.966	  8.670e-02 	  8.941e-02 	
        13.000	  8.890e-02 	  8.940e-02 	
        13.034	  8.850e-02 	  8.939e-02 	
        13.067	  8.550e-02 	  8.936e-02 	
        13.100	  8.880e-02 	  8.935e-02 	
        13.134	  9.150e-02 	  8.936e-02 	
        13.166	  8.840e-02 	  8.939e-02 	
        13.200	  8.750e-02 	  8.935e-02 	
        13.234	  8.610e-02 	  8.931e-02 	
        13.266	  8.950e-02 	  8.930e-02 	
        13.300	  8.680e-02 	  8.928e-02 	
        13.334	  8.620e-02 	  8.925e-02 	
        13.366	  8.800e-02 	  8.921e-02 	
        13.400	  8.860e-02 	  8.916e-02 	
        13.434	  8.920e-02 	  8.915e-02 	
        13.466	  8.920e-02 	  8.914e-02 	
        13.500	  9.070e-02 	  8.916e-02 	
        13.534	  9.080e-02 	  8.915e-02 	
        13.566	  9.040e-02 	  8.916e-02 	
        13.600	  9.080e-02 	  8.921e-02 	
        13.634	  8.860e-02 	  8.920e-02 	
        13.666	  9.200e-02 	  8.922e-02 	
        13.700	  9.060e-02 	  8.923e-02 	
        13.734	  8.990e-02 	  8.921e-02 	
        13.766	  9.030e-02 	  8.920e-02 	
        13.800	  8.920e-02 	  8.919e-02 	
        13.834	  8.970e-02 	  8.920e-02 	
        13.866	  8.760e-02 	  8.916e-02 	
        13.900	  8.700e-02 	  8.909e-02 	
        13.934	  8.830e-02 	  8.905e-02 	
        13.966	  8.920e-02 	  8.904e-02 	
        14.000	  9.030e-02 	  8.903e-02 	
        14.034	  8.780e-02 	  8.903e-02 	
        14.066	  8.810e-02 	  8.898e-02 	
        14.100	  9.690e-02 	  8.907e-02 	
        14.134	  8.830e-02 	  8.904e-02 	
        14.166	  9.000e-02 	  8.905e-02 	
        14.200	  8.770e-02 	  8.906e-02 	
        14.234	  8.890e-02 	  8.903e-02 	
        14.266	  9.000e-02 	  8.903e-02 	
        14.300	  8.630e-02 	  8.901e-02 	
        14.334	  8.910e-02 	  8.902e-02 	
        14.366	  8.740e-02 	  8.903e-02 	
        14.400	  8.800e-02 	  8.900e-02 	
        14.434	  8.660e-02 	  8.896e-02 	
        14.469	  8.760e-02 	  8.894e-02 	
        14.500	  9.030e-02 	  8.895e-02 	
        14.534	  8.610e-02 	  8.891e-02 	
        14.567	  8.860e-02 	  8.890e-02 	
        14.600	  9.120e-02 	  8.891e-02 	
        14.634	  9.070e-02 	  8.891e-02 	
        14.666	  9.110e-02 	  8.893e-02 	
        14.700	  9.000e-02 	  8.894e-02 	
        14.734	  9.290e-02 	  8.896e-02 	
        14.766	  9.050e-02 	  8.897e-02 	
        14.800	  9.110e-02 	  8.900e-02 	
        14.834	  8.890e-02 	  8.898e-02 	
        14.866	  8.920e-02 	  8.900e-02 	
        14.901	  8.980e-02 	  8.897e-02 	
        14.934	  8.730e-02 	  8.894e-02 	
        14.966	  8.780e-02 	  8.890e-02 	
        15.000	  8.820e-02 	  8.888e-02 	
        15.034	  8.880e-02 	  8.885e-02 	
        15.066	  8.780e-02 	  8.882e-02 	
        15.100	  9.060e-02 	  8.883e-02 	
        15.134	  8.990e-02 	  8.882e-02 	
        15.166	  9.100e-02 	  8.883e-02 	
        15.200	  9.300e-02 	  8.887e-02 	
        15.234	  9.130e-02 	  8.894e-02 	
        15.266	  8.970e-02 	  8.895e-02 	
        15.300	  9.080e-02 	  8.896e-02 	
        15.334	  8.980e-02 	  8.898e-02 	
        15.366	  8.770e-02 	  8.895e-02 	
        15.400	  8.860e-02 	  8.893e-02 	
        15.434	  9.000e-02 	  8.894e-02 	
        15.466	  8.930e-02 	  8.896e-02 	
        15.500	  9.050e-02 	  8.900e-02 	
        15.534	  8.800e-02 	  8.899e-02 	
        15.567	  8.910e-02 	  8.901e-02 	
        15.600	  9.110e-02 	  8.903e-02 	
        15.634	  9.080e-02 	  8.910e-02 	
        15.666	  9.010e-02 	  8.912e-02 	
        15.700	  8.960e-02 	  8.913e-02 	
        15.734	  8.820e-02 	  8.911e-02 	
        15.766	  8.970e-02 	  8.915e-02 	
        15.800	  8.990e-02 	  8.918e-02 	
        15.834	  9.130e-02 	  8.919e-02 	
        15.866	  8.670e-02 	  8.918e-02 	
        15.900	  9.180e-02 	  8.922e-02 	
        15.934	  8.840e-02 	  8.923e-02 	
        15.966	  9.150e-02 	  8.930e-02 	
        16.000	  9.010e-02 	  8.934e-02 	
        16.034	  9.190e-02 	  8.937e-02 	
        16.066	  8.810e-02 	  8.936e-02 	
        16.100	  8.830e-02 	  8.940e-02 	
        16.134	  8.930e-02 	  8.940e-02 	
        16.166	  9.010e-02 	  8.939e-02 	
        16.200	  8.840e-02 	  8.939e-02 	
        16.234	  8.970e-02 	  8.941e-02 	
        16.266	  8.750e-02 	  8.943e-02 	
        16.300	  8.830e-02 	  8.941e-02 	
        16.334	  9.070e-02 	  8.945e-02 	
        16.366	  9.050e-02 	  8.950e-02 	
        16.400	  8.980e-02 	  8.952e-02 	
        16.434	  8.970e-02 	  8.953e-02 	
        16.466	  9.120e-02 	  8.956e-02 	
        16.500	  8.960e-02 	  8.956e-02 	
        16.534	  8.990e-02 	  8.955e-02 	
        16.566	  8.960e-02 	  8.954e-02 	
        16.600	  8.820e-02 	  8.951e-02 	
        16.634	  8.700e-02 	  8.947e-02 	
        16.666	  8.960e-02 	  8.948e-02 	
        16.700	  9.060e-02 	  8.947e-02 	
        16.734	  8.600e-02 	  8.942e-02 	
        16.766	  8.960e-02 	  8.941e-02 	
        16.800	  8.830e-02 	  8.939e-02 	
        16.834	  8.920e-02 	  8.939e-02 	
        16.866	  8.920e-02 	  8.939e-02 	
        16.900	  8.930e-02 	  8.941e-02 	
        16.934	  8.990e-02 	  8.944e-02 	
        16.966	  8.840e-02 	  8.944e-02 	
        17.000	  8.770e-02 	  8.942e-02 	
        17.034	  8.960e-02 	  8.941e-02 	
        17.066	  8.810e-02 	  8.942e-02 	
        17.100	  8.880e-02 	  8.943e-02 	
        17.134	  8.750e-02 	  8.932e-02 	
        17.166	  8.810e-02 	  8.932e-02 	
        17.200	  8.620e-02 	  8.928e-02 	
        17.234	  8.750e-02 	  8.928e-02 	
        17.266	  8.830e-02 	  8.927e-02 	
        17.300	  8.830e-02 	  8.925e-02 	
        17.334	  9.040e-02 	  8.930e-02 	
        17.366	  9.290e-02 	  8.934e-02 	
        17.400	  8.860e-02 	  8.935e-02 	
        17.434	  8.930e-02 	  8.936e-02 	
        17.466	  8.950e-02 	  8.940e-02 	
        17.500	  8.990e-02 	  8.942e-02 	
        17.534	  8.990e-02 	  8.942e-02 	
        17.566	  9.120e-02 	  8.947e-02 	
        17.600	  8.930e-02 	  8.948e-02 	
        17.634	  8.980e-02 	  8.947e-02 	
        17.666	  8.630e-02 	  8.942e-02 	
        17.700	  8.590e-02 	  8.936e-02 	
        17.734	  9.070e-02 	  8.937e-02 	
        17.766	  9.050e-02 	  8.934e-02 	
        17.800	  8.830e-02 	  8.932e-02 	
        17.834	  8.880e-02 	  8.929e-02 	
        17.866	  8.950e-02 	  8.930e-02 	
        17.900	  9.060e-02 	  8.931e-02 	
        17.934	  8.830e-02 	  8.930e-02 	
        17.966	  9.190e-02 	  8.935e-02 	
