;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:00:41
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:84.76mJ             
;Max:86.16mJ             
;Average:85.45mJ             
;Std.Dev.:321.6uJ             
;Overrange:0                   
;Total Pulses:621                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:00:41
  Timestamp   	  Channel A  	  F(A)       	
         1.966	  8.390e-02 	  8.519e-02 	
         2.000	  8.390e-02 	  8.517e-02 	
         2.034	  8.390e-02 	  8.515e-02 	
         2.066	  8.390e-02 	  8.513e-02 	
         2.100	  8.530e-02 	  8.513e-02 	
         2.134	  8.340e-02 	  8.511e-02 	
         2.166	  8.470e-02 	  8.510e-02 	
         2.200	  8.240e-02 	  8.506e-02 	
         2.234	  8.470e-02 	  8.505e-02 	
         2.266	  8.460e-02 	  8.505e-02 	
         2.300	  8.620e-02 	  8.506e-02 	
         2.334	  8.510e-02 	  8.506e-02 	
         2.366	  8.550e-02 	  8.507e-02 	
         2.400	  8.630e-02 	  8.509e-02 	
         2.434	  8.760e-02 	  8.512e-02 	
         2.466	  8.510e-02 	  8.512e-02 	
         2.500	  8.510e-02 	  8.512e-02 	
         2.534	  8.530e-02 	  8.512e-02 	
         2.566	  8.400e-02 	  8.511e-02 	
         2.600	  8.510e-02 	  8.511e-02 	
         2.634	  8.450e-02 	  8.510e-02 	
         2.666	  8.310e-02 	  8.508e-02 	
         2.700	  8.510e-02 	  8.508e-02 	
         2.734	  8.370e-02 	  8.506e-02 	
         2.766	  8.420e-02 	  8.505e-02 	
         2.800	  8.610e-02 	  8.506e-02 	
         2.834	  8.380e-02 	  8.505e-02 	
         2.866	  8.470e-02 	  8.504e-02 	
         2.901	  8.590e-02 	  8.505e-02 	
         2.934	  8.410e-02 	  8.504e-02 	
         2.966	  8.490e-02 	  8.504e-02 	
         3.000	  8.380e-02 	  8.503e-02 	
         3.034	  8.420e-02 	  8.501e-02 	
         3.066	  8.410e-02 	  8.500e-02 	
         3.100	  8.540e-02 	  8.500e-02 	
         3.134	  8.550e-02 	  8.501e-02 	
         3.166	  8.460e-02 	  8.498e-02 	
         3.200	  8.440e-02 	  8.498e-02 	
         3.234	  8.460e-02 	  8.502e-02 	
         3.266	  8.290e-02 	  8.499e-02 	
         3.300	  8.490e-02 	  8.499e-02 	
         3.334	  8.270e-02 	  8.495e-02 	
         3.366	  8.240e-02 	  8.492e-02 	
         3.400	  8.360e-02 	  8.489e-02 	
         3.434	  8.260e-02 	  8.487e-02 	
         3.466	  8.560e-02 	  8.487e-02 	
         3.500	  8.480e-02 	  8.485e-02 	
         3.534	  8.620e-02 	  8.487e-02 	
         3.566	  8.250e-02 	  8.486e-02 	
         3.600	  8.620e-02 	  8.486e-02 	
         3.634	  8.380e-02 	  8.487e-02 	
         3.666	  8.540e-02 	  8.487e-02 	
         3.700	  8.590e-02 	  8.488e-02 	
         3.734	  8.450e-02 	  8.486e-02 	
         3.766	  8.370e-02 	  8.484e-02 	
         3.800	  8.640e-02 	  8.484e-02 	
         3.834	  8.620e-02 	  8.485e-02 	
         3.866	  8.470e-02 	  8.486e-02 	
         3.900	  8.670e-02 	  8.488e-02 	
         3.934	  8.600e-02 	  8.487e-02 	
         3.966	  8.550e-02 	  8.487e-02 	
         4.000	  8.630e-02 	  8.487e-02 	
         4.034	  8.590e-02 	  8.488e-02 	
         4.067	  8.760e-02 	  8.489e-02 	
         4.100	  8.800e-02 	  8.493e-02 	
         4.134	  8.630e-02 	  8.493e-02 	
         4.166	  8.530e-02 	  8.491e-02 	
         4.200	  8.470e-02 	  8.488e-02 	
         4.234	  8.530e-02 	  8.488e-02 	
         4.266	  8.400e-02 	  8.486e-02 	
         4.300	  8.390e-02 	  8.486e-02 	
         4.334	  8.260e-02 	  8.483e-02 	
         4.366	  8.450e-02 	  8.483e-02 	
         4.400	  8.400e-02 	  8.482e-02 	
         4.434	  8.420e-02 	  8.481e-02 	
         4.466	  8.400e-02 	  8.480e-02 	
         4.500	  8.590e-02 	  8.482e-02 	
         4.534	  8.600e-02 	  8.483e-02 	
         4.566	  8.620e-02 	  8.484e-02 	
         4.600	  8.820e-02 	  8.487e-02 	
         4.634	  8.670e-02 	  8.490e-02 	
         4.666	  8.550e-02 	  8.491e-02 	
         4.700	  8.490e-02 	  8.492e-02 	
         4.734	  8.760e-02 	  8.493e-02 	
         4.766	  8.530e-02 	  8.493e-02 	
         4.800	  8.450e-02 	  8.493e-02 	
         4.834	  8.750e-02 	  8.497e-02 	
         4.866	  8.560e-02 	  8.498e-02 	
         4.900	  8.600e-02 	  8.500e-02 	
         4.934	  8.580e-02 	  8.499e-02 	
         4.966	  8.640e-02 	  8.500e-02 	
         5.000	  8.640e-02 	  8.502e-02 	
         5.034	  8.590e-02 	  8.505e-02 	
         5.066	  8.390e-02 	  8.505e-02 	
         5.100	  8.660e-02 	  8.507e-02 	
         5.134	  8.590e-02 	  8.508e-02 	
         5.166	  8.530e-02 	  8.510e-02 	
         5.200	  8.490e-02 	  8.510e-02 	
         5.234	  8.380e-02 	  8.512e-02 	
         5.266	  8.420e-02 	  8.511e-02 	
         5.300	  8.440e-02 	  8.511e-02 	
         5.334	  8.560e-02 	  8.511e-02 	
         5.366	  8.510e-02 	  8.511e-02 	
         5.400	  8.670e-02 	  8.512e-02 	
         5.434	  8.700e-02 	  8.513e-02 	
         5.466	  8.420e-02 	  8.509e-02 	
         5.500	  8.420e-02 	  8.508e-02 	
         5.534	  8.520e-02 	  8.508e-02 	
         5.566	  8.110e-02 	  8.503e-02 	
         5.600	  8.620e-02 	  8.506e-02 	
         5.634	  8.420e-02 	  8.505e-02 	
         5.666	  8.600e-02 	  8.506e-02 	
         5.700	  8.630e-02 	  8.510e-02 	
         5.735	  8.590e-02 	  8.512e-02 	
         5.766	  8.660e-02 	  8.514e-02 	
         5.800	  8.600e-02 	  8.516e-02 	
         5.834	  8.760e-02 	  8.518e-02 	
         5.865	  8.560e-02 	  8.520e-02 	
         5.900	  8.660e-02 	  8.522e-02 	
         5.934	  8.640e-02 	  8.522e-02 	
         5.966	  8.640e-02 	  8.525e-02 	
         6.000	  8.530e-02 	  8.525e-02 	
         6.034	  8.620e-02 	  8.528e-02 	
         6.066	  8.690e-02 	  8.531e-02 	
         6.100	  8.670e-02 	  8.534e-02 	
         6.134	  8.760e-02 	  8.536e-02 	
         6.166	  8.680e-02 	  8.538e-02 	
         6.200	  8.480e-02 	  8.538e-02 	
         6.234	  8.530e-02 	  8.539e-02 	
         6.266	  8.230e-02 	  8.536e-02 	
         6.300	  8.300e-02 	  8.536e-02 	
         6.334	  8.390e-02 	  8.535e-02 	
         6.366	  8.410e-02 	  8.537e-02 	
         6.400	  8.440e-02 	  8.539e-02 	
         6.433	  8.590e-02 	  8.542e-02 	
         6.466	  8.610e-02 	  8.545e-02 	
         6.500	  8.580e-02 	  8.546e-02 	
         6.533	  8.440e-02 	  8.545e-02 	
         6.566	  8.490e-02 	  8.544e-02 	
         6.600	  8.450e-02 	  8.546e-02 	
         6.633	  8.610e-02 	  8.546e-02 	
         6.665	  8.700e-02 	  8.549e-02 	
         6.699	  8.450e-02 	  8.548e-02 	
         6.735	  8.710e-02 	  8.551e-02 	
         6.765	  8.580e-02 	  8.551e-02 	
         6.799	  8.560e-02 	  8.553e-02 	
         6.834	  8.630e-02 	  8.553e-02 	
         6.866	  8.240e-02 	  8.549e-02 	
         6.900	  8.600e-02 	  8.550e-02 	
         6.934	  8.730e-02 	  8.551e-02 	
         6.966	  8.630e-02 	  8.551e-02 	
         6.999	  8.660e-02 	  8.553e-02 	
         7.034	  8.390e-02 	  8.550e-02 	
         7.066	  8.760e-02 	  8.552e-02 	
         7.100	  8.550e-02 	  8.549e-02 	
         7.133	  8.730e-02 	  8.549e-02 	
         7.166	  8.480e-02 	  8.547e-02 	
         7.200	  8.690e-02 	  8.549e-02 	
         7.234	  8.730e-02 	  8.552e-02 	
         7.265	  8.560e-02 	  8.552e-02 	
         7.300	  8.810e-02 	  8.556e-02 	
         7.333	  8.770e-02 	  8.561e-02 	
         7.365	  8.730e-02 	  8.566e-02 	
         7.400	  8.690e-02 	  8.568e-02 	
         7.433	  8.530e-02 	  8.570e-02 	
         7.465	  8.670e-02 	  8.573e-02 	
         7.499	  8.530e-02 	  8.574e-02 	
         7.533	  8.590e-02 	  8.574e-02 	
         7.566	  8.550e-02 	  8.574e-02 	
         7.599	  8.580e-02 	  8.573e-02 	
         7.634	  8.760e-02 	  8.572e-02 	
         7.666	  8.600e-02 	  8.572e-02 	
         7.699	  8.510e-02 	  8.571e-02 	
         7.734	  8.590e-02 	  8.572e-02 	
         7.765	  8.420e-02 	  8.569e-02 	
         7.799	  8.550e-02 	  8.569e-02 	
         7.833	  8.380e-02 	  8.568e-02 	
         7.865	  8.680e-02 	  8.567e-02 	
         7.900	  8.520e-02 	  8.567e-02 	
         7.933	  8.580e-02 	  8.567e-02 	
         7.965	  8.300e-02 	  8.564e-02 	
         8.000	  8.510e-02 	  8.562e-02 	
         8.033	  8.490e-02 	  8.560e-02 	
         8.066	  8.520e-02 	  8.560e-02 	
         8.100	  8.450e-02 	  8.560e-02 	
         8.133	  8.470e-02 	  8.558e-02 	
         8.165	  8.390e-02 	  8.556e-02 	
         8.199	  8.480e-02 	  8.555e-02 	
         8.234	  8.560e-02 	  8.556e-02 	
         8.265	  8.470e-02 	  8.557e-02 	
         8.299	  8.490e-02 	  8.558e-02 	
         8.333	  8.640e-02 	  8.560e-02 	
         8.365	  8.410e-02 	  8.559e-02 	
         8.400	  8.560e-02 	  8.559e-02 	
         8.433	  8.590e-02 	  8.558e-02 	
         8.466	  8.370e-02 	  8.555e-02 	
         8.499	  8.620e-02 	  8.557e-02 	
         8.533	  8.740e-02 	  8.560e-02 	
         8.566	  8.590e-02 	  8.561e-02 	
         8.599	  8.760e-02 	  8.568e-02 	
         8.633	  8.590e-02 	  8.568e-02 	
         8.665	  8.510e-02 	  8.569e-02 	
         8.699	  8.370e-02 	  8.566e-02 	
         8.733	  8.670e-02 	  8.567e-02 	
         8.765	  8.660e-02 	  8.568e-02 	
         8.799	  8.470e-02 	  8.565e-02 	
         8.833	  8.490e-02 	  8.564e-02 	
         8.865	  8.250e-02 	  8.559e-02 	
         8.900	  8.470e-02 	  8.558e-02 	
         8.933	  8.640e-02 	  8.557e-02 	
         8.965	  8.560e-02 	  8.557e-02 	
         8.999	  8.540e-02 	  8.555e-02 	
         9.033	  8.390e-02 	  8.554e-02 	
         9.066	  8.580e-02 	  8.554e-02 	
         9.099	  8.460e-02 	  8.551e-02 	
         9.133	  8.600e-02 	  8.550e-02 	
         9.165	  8.640e-02 	  8.549e-02 	
         9.199	  8.420e-02 	  8.546e-02 	
         9.233	  8.780e-02 	  8.549e-02 	
         9.265	  8.560e-02 	  8.550e-02 	
         9.299	  8.510e-02 	  8.553e-02 	
         9.333	  8.700e-02 	  8.557e-02 	
         9.365	  8.640e-02 	  8.560e-02 	
         9.400	  8.680e-02 	  8.563e-02 	
         9.433	  8.740e-02 	  8.566e-02 	
         9.465	  8.360e-02 	  8.564e-02 	
         9.506	  8.470e-02 	  8.562e-02 	
         9.533	  8.550e-02 	  8.562e-02 	
         9.566	  8.550e-02 	  8.563e-02 	
         9.599	  8.520e-02 	  8.563e-02 	
         9.633	  8.530e-02 	  8.564e-02 	
         9.665	  8.370e-02 	  8.562e-02 	
         9.699	  8.540e-02 	  8.560e-02 	
         9.734	  8.550e-02 	  8.561e-02 	
         9.765	  8.600e-02 	  8.560e-02 	
         9.799	  8.610e-02 	  8.560e-02 	
         9.833	  8.530e-02 	  8.560e-02 	
         9.865	  8.560e-02 	  8.559e-02 	
         9.899	  8.580e-02 	  8.563e-02 	
         9.933	  8.520e-02 	  8.562e-02 	
         9.965	  8.380e-02 	  8.558e-02 	
         9.999	  8.530e-02 	  8.557e-02 	
        10.033	  8.510e-02 	  8.555e-02 	
        10.065	  8.660e-02 	  8.558e-02 	
        10.099	  8.640e-02 	  8.557e-02 	
        10.133	  8.700e-02 	  8.558e-02 	
        10.165	  8.680e-02 	  8.558e-02 	
        10.199	  8.510e-02 	  8.558e-02 	
        10.233	  8.460e-02 	  8.556e-02 	
        10.265	  8.710e-02 	  8.555e-02 	
        10.299	  8.730e-02 	  8.557e-02 	
        10.333	  8.640e-02 	  8.555e-02 	
        10.365	  8.560e-02 	  8.553e-02 	
        10.399	  8.710e-02 	  8.553e-02 	
        10.433	  8.610e-02 	  8.552e-02 	
        10.465	  8.580e-02 	  8.553e-02 	
        10.499	  8.260e-02 	  8.548e-02 	
        10.536	  8.240e-02 	  8.544e-02 	
        10.566	  8.670e-02 	  8.546e-02 	
        10.599	  8.740e-02 	  8.548e-02 	
        10.633	  8.620e-02 	  8.548e-02 	
        10.665	  8.530e-02 	  8.546e-02 	
        10.699	  8.660e-02 	  8.546e-02 	
        10.733	  8.560e-02 	  8.547e-02 	
        10.765	  8.640e-02 	  8.548e-02 	
        10.799	  8.700e-02 	  8.551e-02 	
        10.833	  8.680e-02 	  8.552e-02 	
        10.865	  8.510e-02 	  8.554e-02 	
        10.899	  8.400e-02 	  8.550e-02 	
        10.933	  8.520e-02 	  8.550e-02 	
        10.965	  8.660e-02 	  8.551e-02 	
        10.999	  8.560e-02 	  8.554e-02 	
        11.033	  8.600e-02 	  8.555e-02 	
        11.066	  8.600e-02 	  8.556e-02 	
        11.099	  8.610e-02 	  8.557e-02 	
        11.133	  8.440e-02 	  8.557e-02 	
        11.165	  8.740e-02 	  8.560e-02 	
        11.199	  8.670e-02 	  8.563e-02 	
        11.233	  8.620e-02 	  8.565e-02 	
        11.265	  8.480e-02 	  8.564e-02 	
        11.299	  8.530e-02 	  8.565e-02 	
        11.333	  8.750e-02 	  8.567e-02 	
        11.365	  9.000e-02 	  8.571e-02 	
        11.399	  8.600e-02 	  8.574e-02 	
        11.433	  8.580e-02 	  8.574e-02 	
        11.465	  8.730e-02 	  8.575e-02 	
        11.499	  8.400e-02 	  8.576e-02 	
        11.533	  8.680e-02 	  8.576e-02 	
        11.565	  8.630e-02 	  8.575e-02 	
        11.599	  8.520e-02 	  8.574e-02 	
        11.633	  8.480e-02 	  8.571e-02 	
        11.665	  8.330e-02 	  8.568e-02 	
        11.699	  8.530e-02 	  8.569e-02 	
        11.733	  8.610e-02 	  8.571e-02 	
        11.765	  8.310e-02 	  8.567e-02 	
        11.799	  8.440e-02 	  8.565e-02 	
        11.833	  8.400e-02 	  8.564e-02 	
        11.865	  8.290e-02 	  8.562e-02 	
        11.899	  8.420e-02 	  8.564e-02 	
        11.933	  8.380e-02 	  8.563e-02 	
        11.965	  8.260e-02 	  8.559e-02 	
        11.999	  8.300e-02 	  8.556e-02 	
        12.033	  8.370e-02 	  8.554e-02 	
        12.066	  8.320e-02 	  8.553e-02 	
        12.099	  8.290e-02 	  8.550e-02 	
        12.133	  8.370e-02 	  8.549e-02 	
        12.165	  8.300e-02 	  8.546e-02 	
        12.199	  8.590e-02 	  8.545e-02 	
        12.233	  8.260e-02 	  8.543e-02 	
        12.265	  8.640e-02 	  8.542e-02 	
        12.299	  8.630e-02 	  8.543e-02 	
        12.333	  8.310e-02 	  8.540e-02 	
        12.365	  8.520e-02 	  8.538e-02 	
        12.399	  8.460e-02 	  8.536e-02 	
        12.433	  8.470e-02 	  8.534e-02 	
        12.465	  8.700e-02 	  8.534e-02 	
        12.499	  8.600e-02 	  8.536e-02 	
        12.533	  8.400e-02 	  8.535e-02 	
        12.565	  8.640e-02 	  8.536e-02 	
        12.599	  8.620e-02 	  8.537e-02 	
        12.633	  8.480e-02 	  8.537e-02 	
        12.665	  8.550e-02 	  8.537e-02 	
        12.699	  8.580e-02 	  8.539e-02 	
        12.733	  8.520e-02 	  8.539e-02 	
        12.765	  8.550e-02 	  8.539e-02 	
        12.799	  8.520e-02 	  8.538e-02 	
        12.833	  8.290e-02 	  8.535e-02 	
        12.865	  8.540e-02 	  8.535e-02 	
        12.900	  8.630e-02 	  8.535e-02 	
        12.933	  8.340e-02 	  8.533e-02 	
        12.965	  8.420e-02 	  8.532e-02 	
        12.999	  8.490e-02 	  8.533e-02 	
        13.033	  8.520e-02 	  8.533e-02 	
        13.065	  8.640e-02 	  8.534e-02 	
        13.099	  8.700e-02 	  8.535e-02 	
        13.133	  8.590e-02 	  8.534e-02 	
        13.165	  8.680e-02 	  8.534e-02 	
        13.199	  8.700e-02 	  8.534e-02 	
        13.233	  8.460e-02 	  8.534e-02 	
        13.265	  8.590e-02 	  8.535e-02 	
        13.299	  8.700e-02 	  8.535e-02 	
        13.333	  8.640e-02 	  8.534e-02 	
        13.365	  8.780e-02 	  8.536e-02 	
        13.400	  8.400e-02 	  8.532e-02 	
        13.433	  8.530e-02 	  8.532e-02 	
        13.465	  8.550e-02 	  8.531e-02 	
        13.499	  8.340e-02 	  8.529e-02 	
        13.533	  8.610e-02 	  8.532e-02 	
        13.565	  8.850e-02 	  8.539e-02 	
        13.599	  8.640e-02 	  8.539e-02 	
        13.633	  8.580e-02 	  8.537e-02 	
        13.665	  8.610e-02 	  8.537e-02 	
        13.699	  8.460e-02 	  8.536e-02 	
        13.733	  8.620e-02 	  8.536e-02 	
        13.765	  8.550e-02 	  8.536e-02 	
        13.799	  8.620e-02 	  8.535e-02 	
        13.833	  8.560e-02 	  8.534e-02 	
        13.865	  8.410e-02 	  8.531e-02 	
        13.899	  8.560e-02 	  8.531e-02 	
        13.933	  8.360e-02 	  8.531e-02 	
        13.965	  8.560e-02 	  8.531e-02 	
        13.999	  8.590e-02 	  8.531e-02 	
        14.033	  8.550e-02 	  8.531e-02 	
        14.065	  8.530e-02 	  8.530e-02 	
        14.099	  8.490e-02 	  8.529e-02 	
        14.133	  8.370e-02 	  8.526e-02 	
        14.165	  8.620e-02 	  8.528e-02 	
        14.199	  8.630e-02 	  8.527e-02 	
        14.233	  8.330e-02 	  8.523e-02 	
        14.265	  8.470e-02 	  8.521e-02 	
        14.299	  8.620e-02 	  8.523e-02 	
        14.333	  8.380e-02 	  8.521e-02 	
        14.365	  8.630e-02 	  8.520e-02 	
        14.399	  8.340e-02 	  8.513e-02 	
        14.433	  8.590e-02 	  8.513e-02 	
        14.465	  8.630e-02 	  8.513e-02 	
        14.499	  8.700e-02 	  8.513e-02 	
        14.533	  8.730e-02 	  8.516e-02 	
        14.565	  8.560e-02 	  8.515e-02 	
        14.599	  8.680e-02 	  8.516e-02 	
        14.633	  8.420e-02 	  8.515e-02 	
        14.665	  8.610e-02 	  8.516e-02 	
        14.699	  8.560e-02 	  8.518e-02 	
        14.733	  8.580e-02 	  8.519e-02 	
        14.765	  8.670e-02 	  8.520e-02 	
        14.799	  8.540e-02 	  8.522e-02 	
        14.833	  8.550e-02 	  8.523e-02 	
        14.865	  8.760e-02 	  8.527e-02 	
        14.899	  8.680e-02 	  8.532e-02 	
        14.933	  8.840e-02 	  8.536e-02 	
        14.965	  8.580e-02 	  8.538e-02 	
        14.999	  8.560e-02 	  8.542e-02 	
        15.033	  8.580e-02 	  8.545e-02 	
        15.065	  8.700e-02 	  8.548e-02 	
        15.100	  8.680e-02 	  8.555e-02 	
        15.134	  8.640e-02 	  8.558e-02 	
        15.166	  8.710e-02 	  8.563e-02 	
        15.200	  8.600e-02 	  8.563e-02 	
        15.234	  8.670e-02 	  8.568e-02 	
        15.266	  8.560e-02 	  8.567e-02 	
        15.300	  8.690e-02 	  8.567e-02 	
        15.334	  8.610e-02 	  8.571e-02 	
        15.366	  8.700e-02 	  8.573e-02 	
        15.400	  8.520e-02 	  8.573e-02 	
        15.434	  8.730e-02 	  8.576e-02 	
        15.466	  8.620e-02 	  8.575e-02 	
        15.500	  8.530e-02 	  8.575e-02 	
        15.532	  8.620e-02 	  8.575e-02 	
        15.567	  8.620e-02 	  8.577e-02 	
        15.600	  8.510e-02 	  8.576e-02 	
        15.634	  8.560e-02 	  8.576e-02 	
        15.666	  8.610e-02 	  8.577e-02 	
        15.700	  8.520e-02 	  8.576e-02 	
        15.734	  8.680e-02 	  8.578e-02 	
        15.766	  8.490e-02 	  8.578e-02 	
        15.800	  8.600e-02 	  8.578e-02 	
        15.834	  8.580e-02 	  8.582e-02 	
        15.866	  8.540e-02 	  8.582e-02 	
        15.900	  8.820e-02 	  8.584e-02 	
        15.934	  8.560e-02 	  8.586e-02 	
        15.966	  8.730e-02 	  8.590e-02 	
        16.000	  8.180e-02 	  8.586e-02 	
        16.034	  8.580e-02 	  8.587e-02 	
        16.066	  8.700e-02 	  8.588e-02 	
        16.100	  8.620e-02 	  8.587e-02 	
        16.134	  8.800e-02 	  8.589e-02 	
        16.166	  8.580e-02 	  8.588e-02 	
        16.200	  8.760e-02 	  8.589e-02 	
        16.234	  8.610e-02 	  8.590e-02 	
        16.267	  8.470e-02 	  8.589e-02 	
        16.300	  8.710e-02 	  8.589e-02 	
        16.334	  8.710e-02 	  8.590e-02 	
        16.366	  8.580e-02 	  8.588e-02 	
        16.400	  8.740e-02 	  8.589e-02 	
        16.434	  8.640e-02 	  8.593e-02 	
        16.466	  8.630e-02 	  8.593e-02 	
        16.500	  8.830e-02 	  8.599e-02 	
        16.534	  8.880e-02 	  8.602e-02 	
        16.567	  8.690e-02 	  8.600e-02 	
        16.600	  8.620e-02 	  8.600e-02 	
        16.634	  8.690e-02 	  8.601e-02 	
        16.666	  8.630e-02 	  8.601e-02 	
        16.701	  8.620e-02 	  8.603e-02 	
        16.734	  8.710e-02 	  8.604e-02 	
        16.766	  8.450e-02 	  8.603e-02 	
        16.800	  8.390e-02 	  8.600e-02 	
        16.834	  8.450e-02 	  8.599e-02 	
        16.866	  8.390e-02 	  8.599e-02 	
        16.900	  8.380e-02 	  8.597e-02 	
        16.934	  8.640e-02 	  8.600e-02 	
        16.966	  8.560e-02 	  8.600e-02 	
        17.000	  8.670e-02 	  8.601e-02 	
        17.034	  8.710e-02 	  8.603e-02 	
        17.066	  8.600e-02 	  8.604e-02 	
        17.100	  8.600e-02 	  8.605e-02 	
        17.134	  8.600e-02 	  8.607e-02 	
        17.166	  8.640e-02 	  8.608e-02 	
        17.200	  8.520e-02 	  8.606e-02 	
        17.234	  8.560e-02 	  8.609e-02 	
        17.266	  8.480e-02 	  8.609e-02 	
        17.300	  8.510e-02 	  8.608e-02 	
        17.334	  8.830e-02 	  8.613e-02 	
        17.366	  8.730e-02 	  8.614e-02 	
        17.400	  8.310e-02 	  8.614e-02 	
        17.434	  8.610e-02 	  8.614e-02 	
        17.466	  8.820e-02 	  8.616e-02 	
        17.500	  8.490e-02 	  8.614e-02 	
        17.534	  8.680e-02 	  8.613e-02 	
        17.567	  8.490e-02 	  8.612e-02 	
        17.600	  8.460e-02 	  8.610e-02 	
        17.634	  8.530e-02 	  8.611e-02 	
        17.666	  8.750e-02 	  8.613e-02 	
        17.700	  8.340e-02 	  8.610e-02 	
        17.734	  8.440e-02 	  8.609e-02 	
        17.766	  8.560e-02 	  8.607e-02 	
        17.800	  8.480e-02 	  8.607e-02 	
        17.834	  8.700e-02 	  8.608e-02 	
        17.866	  8.590e-02 	  8.606e-02 	
        17.900	  8.300e-02 	  8.602e-02 	
        17.934	  8.580e-02 	  8.599e-02 	
        17.966	  8.290e-02 	  8.596e-02 	
