;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 16:49:26
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:80.31mJ             
;Max:81.68mJ             
;Average:81.17mJ             
;Std.Dev.:371.4uJ             
;Overrange:0                   
;Total Pulses:584                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 16:49:27
  Timestamp   	  Channel A  	  F(A)       	
         1.268	  8.030e-02 	  8.087e-02 	
         1.300	  8.100e-02 	  8.087e-02 	
         1.334	  8.240e-02 	  8.091e-02 	
         1.368	  8.240e-02 	  8.094e-02 	
         1.401	  8.190e-02 	  8.097e-02 	
         1.434	  8.190e-02 	  8.099e-02 	
         1.468	  8.170e-02 	  8.100e-02 	
         1.500	  7.930e-02 	  8.097e-02 	
         1.534	  8.270e-02 	  8.100e-02 	
         1.568	  8.300e-02 	  8.104e-02 	
         1.600	  8.160e-02 	  8.106e-02 	
         1.634	  8.420e-02 	  8.112e-02 	
         1.668	  8.330e-02 	  8.116e-02 	
         1.700	  8.150e-02 	  8.117e-02 	
         1.734	  8.040e-02 	  8.115e-02 	
         1.768	  8.120e-02 	  8.115e-02 	
         1.800	  8.140e-02 	  8.116e-02 	
         1.834	  8.300e-02 	  8.119e-02 	
         1.868	  8.330e-02 	  8.123e-02 	
         1.900	  8.120e-02 	  8.123e-02 	
         1.934	  8.230e-02 	  8.125e-02 	
         1.968	  7.990e-02 	  8.122e-02 	
         2.000	  8.160e-02 	  8.123e-02 	
         2.034	  8.230e-02 	  8.125e-02 	
         2.068	  7.950e-02 	  8.122e-02 	
         2.100	  8.460e-02 	  8.127e-02 	
         2.134	  8.230e-02 	  8.129e-02 	
         2.168	  8.220e-02 	  8.130e-02 	
         2.200	  8.340e-02 	  8.133e-02 	
         2.234	  8.260e-02 	  8.135e-02 	
         2.268	  8.240e-02 	  8.137e-02 	
         2.300	  8.240e-02 	  8.138e-02 	
         2.334	  8.250e-02 	  8.140e-02 	
         2.368	  8.240e-02 	  8.141e-02 	
         2.401	  7.900e-02 	  8.138e-02 	
         2.434	  7.940e-02 	  8.135e-02 	
         2.468	  8.150e-02 	  8.135e-02 	
         2.500	  8.090e-02 	  8.135e-02 	
         2.534	  8.080e-02 	  8.134e-02 	
         2.568	  8.230e-02 	  8.135e-02 	
         2.600	  8.320e-02 	  8.138e-02 	
         2.634	  8.200e-02 	  8.138e-02 	
         2.668	  8.220e-02 	  8.139e-02 	
         2.700	  8.290e-02 	  8.141e-02 	
         2.734	  8.240e-02 	  8.142e-02 	
         2.768	  8.080e-02 	  8.142e-02 	
         2.800	  8.310e-02 	  8.144e-02 	
         2.834	  8.150e-02 	  8.144e-02 	
         2.868	  8.010e-02 	  8.142e-02 	
         2.901	  8.120e-02 	  8.142e-02 	
         2.934	  8.090e-02 	  8.141e-02 	
         2.968	  8.180e-02 	  8.142e-02 	
         3.000	  8.160e-02 	  8.142e-02 	
         3.034	  8.340e-02 	  8.145e-02 	
         3.068	  8.050e-02 	  8.143e-02 	
         3.100	  8.390e-02 	  8.146e-02 	
         3.134	  8.310e-02 	  8.148e-02 	
         3.168	  8.180e-02 	  8.152e-02 	
         3.200	  8.180e-02 	  8.154e-02 	
         3.234	  8.150e-02 	  8.154e-02 	
         3.268	  8.260e-02 	  8.155e-02 	
         3.300	  8.100e-02 	  8.156e-02 	
         3.334	  8.050e-02 	  8.156e-02 	
         3.368	  8.110e-02 	  8.153e-02 	
         3.400	  8.050e-02 	  8.153e-02 	
         3.434	  8.180e-02 	  8.154e-02 	
         3.468	  8.150e-02 	  8.155e-02 	
         3.500	  8.100e-02 	  8.157e-02 	
         3.534	  8.030e-02 	  8.155e-02 	
         3.568	  8.200e-02 	  8.159e-02 	
         3.600	  8.100e-02 	  8.162e-02 	
         3.634	  8.170e-02 	  8.164e-02 	
         3.668	  8.070e-02 	  8.164e-02 	
         3.700	  8.120e-02 	  8.167e-02 	
         3.734	  8.140e-02 	  8.166e-02 	
         3.768	  7.990e-02 	  8.163e-02 	
         3.800	  7.700e-02 	  8.157e-02 	
         3.834	  7.860e-02 	  8.154e-02 	
         3.868	  8.120e-02 	  8.154e-02 	
         3.901	  8.140e-02 	  8.154e-02 	
         3.934	  8.260e-02 	  8.155e-02 	
         3.968	  8.400e-02 	  8.158e-02 	
         4.000	  8.090e-02 	  8.157e-02 	
         4.034	  8.340e-02 	  8.160e-02 	
         4.068	  8.340e-02 	  8.163e-02 	
         4.100	  8.220e-02 	  8.165e-02 	
         4.134	  8.180e-02 	  8.165e-02 	
         4.168	  8.110e-02 	  8.165e-02 	
         4.200	  8.170e-02 	  8.165e-02 	
         4.234	  7.860e-02 	  8.163e-02 	
         4.268	  8.310e-02 	  8.166e-02 	
         4.300	  8.240e-02 	  8.168e-02 	
         4.334	  7.700e-02 	  8.164e-02 	
         4.368	  8.200e-02 	  8.163e-02 	
         4.400	  8.040e-02 	  8.161e-02 	
         4.434	  8.220e-02 	  8.161e-02 	
         4.468	  8.290e-02 	  8.163e-02 	
         4.500	  8.040e-02 	  8.161e-02 	
         4.534	  8.320e-02 	  8.165e-02 	
         4.568	  8.070e-02 	  8.163e-02 	
         4.600	  8.010e-02 	  8.160e-02 	
         4.634	  7.940e-02 	  8.158e-02 	
         4.668	  8.000e-02 	  8.153e-02 	
         4.700	  8.120e-02 	  8.151e-02 	
         4.734	  8.020e-02 	  8.149e-02 	
         4.768	  8.250e-02 	  8.152e-02 	
         4.801	  8.220e-02 	  8.153e-02 	
         4.834	  8.110e-02 	  8.152e-02 	
         4.868	  8.200e-02 	  8.151e-02 	
         4.900	  7.920e-02 	  8.147e-02 	
         4.934	  7.990e-02 	  8.145e-02 	
         4.968	  8.150e-02 	  8.144e-02 	
         5.000	  8.090e-02 	  8.145e-02 	
         5.034	  8.020e-02 	  8.144e-02 	
         5.068	  8.180e-02 	  8.143e-02 	
         5.100	  8.250e-02 	  8.147e-02 	
         5.134	  8.200e-02 	  8.144e-02 	
         5.168	  8.270e-02 	  8.144e-02 	
         5.200	  8.140e-02 	  8.143e-02 	
         5.234	  8.260e-02 	  8.143e-02 	
         5.268	  8.190e-02 	  8.142e-02 	
         5.300	  8.270e-02 	  8.142e-02 	
         5.334	  8.410e-02 	  8.144e-02 	
         5.368	  8.730e-02 	  8.149e-02 	
         5.400	  8.170e-02 	  8.148e-02 	
         5.434	  8.310e-02 	  8.153e-02 	
         5.468	  8.540e-02 	  8.160e-02 	
         5.500	  8.330e-02 	  8.162e-02 	
         5.534	  8.230e-02 	  8.163e-02 	
         5.568	  8.150e-02 	  8.164e-02 	
         5.600	  8.380e-02 	  8.165e-02 	
         5.634	  8.050e-02 	  8.163e-02 	
         5.668	  8.150e-02 	  8.162e-02 	
         5.700	  8.040e-02 	  8.160e-02 	
         5.734	  8.100e-02 	  8.158e-02 	
         5.768	  8.330e-02 	  8.159e-02 	
         5.800	  8.250e-02 	  8.161e-02 	
         5.834	  8.090e-02 	  8.158e-02 	
         5.868	  8.140e-02 	  8.158e-02 	
         5.900	  7.950e-02 	  8.158e-02 	
         5.934	  8.200e-02 	  8.158e-02 	
         5.968	  8.150e-02 	  8.159e-02 	
         6.000	  8.080e-02 	  8.158e-02 	
         6.034	  8.240e-02 	  8.159e-02 	
         6.068	  8.230e-02 	  8.158e-02 	
         6.100	  7.990e-02 	  8.157e-02 	
         6.134	  8.150e-02 	  8.154e-02 	
         6.168	  8.110e-02 	  8.152e-02 	
         6.200	  8.170e-02 	  8.152e-02 	
         6.234	  8.260e-02 	  8.153e-02 	
         6.268	  8.140e-02 	  8.153e-02 	
         6.300	  8.120e-02 	  8.151e-02 	
         6.334	  8.100e-02 	  8.151e-02 	
         6.368	  8.200e-02 	  8.153e-02 	
         6.400	  8.000e-02 	  8.152e-02 	
         6.434	  7.900e-02 	  8.150e-02 	
         6.468	  8.250e-02 	  8.151e-02 	
         6.500	  8.220e-02 	  8.152e-02 	
         6.534	  8.150e-02 	  8.152e-02 	
         6.568	  8.310e-02 	  8.155e-02 	
         6.600	  8.010e-02 	  8.153e-02 	
         6.634	  8.090e-02 	  8.153e-02 	
         6.668	  8.180e-02 	  8.153e-02 	
         6.700	  8.090e-02 	  8.153e-02 	
         6.734	  8.090e-02 	  8.153e-02 	
         6.768	  7.970e-02 	  8.151e-02 	
         6.801	  8.190e-02 	  8.158e-02 	
         6.834	  8.110e-02 	  8.158e-02 	
         6.868	  7.920e-02 	  8.159e-02 	
         6.900	  8.330e-02 	  8.161e-02 	
         6.934	  8.050e-02 	  8.160e-02 	
         6.968	  8.180e-02 	  8.159e-02 	
         7.000	  8.010e-02 	  8.155e-02 	
         7.034	  8.240e-02 	  8.156e-02 	
         7.068	  8.090e-02 	  8.154e-02 	
         7.100	  8.230e-02 	  8.152e-02 	
         7.134	  8.050e-02 	  8.151e-02 	
         7.168	  8.070e-02 	  8.149e-02 	
         7.200	  8.140e-02 	  8.150e-02 	
         7.234	  8.090e-02 	  8.149e-02 	
         7.268	  8.150e-02 	  8.152e-02 	
         7.300	  7.740e-02 	  8.146e-02 	
         7.334	  8.030e-02 	  8.143e-02 	
         7.368	  8.020e-02 	  8.147e-02 	
         7.400	  7.740e-02 	  8.142e-02 	
         7.435	  8.150e-02 	  8.142e-02 	
         7.469	  8.080e-02 	  8.140e-02 	
         7.501	  8.020e-02 	  8.140e-02 	
         7.535	  8.150e-02 	  8.138e-02 	
         7.569	  8.090e-02 	  8.138e-02 	
         7.601	  8.020e-02 	  8.138e-02 	
         7.635	  8.150e-02 	  8.140e-02 	
         7.669	  8.460e-02 	  8.146e-02 	
         7.701	  8.310e-02 	  8.148e-02 	
         7.735	  8.290e-02 	  8.151e-02 	
         7.769	  8.390e-02 	  8.152e-02 	
         7.802	  8.110e-02 	  8.151e-02 	
         7.835	  8.250e-02 	  8.153e-02 	
         7.869	  8.290e-02 	  8.154e-02 	
         7.901	  8.240e-02 	  8.157e-02 	
         7.935	  8.320e-02 	  8.161e-02 	
         7.969	  8.270e-02 	  8.162e-02 	
         8.001	  8.320e-02 	  8.165e-02 	
         8.035	  8.180e-02 	  8.166e-02 	
         8.069	  8.120e-02 	  8.166e-02 	
         8.101	  8.080e-02 	  8.164e-02 	
         8.135	  8.180e-02 	  8.164e-02 	
         8.169	  8.230e-02 	  8.163e-02 	
         8.201	  8.110e-02 	  8.163e-02 	
         8.235	  8.160e-02 	  8.162e-02 	
         8.269	  7.900e-02 	  8.159e-02 	
         8.301	  7.990e-02 	  8.155e-02 	
         8.335	  8.050e-02 	  8.151e-02 	
         8.369	  8.040e-02 	  8.144e-02 	
         8.401	  8.070e-02 	  8.143e-02 	
         8.435	  8.020e-02 	  8.139e-02 	
         8.469	  8.290e-02 	  8.137e-02 	
         8.501	  8.190e-02 	  8.135e-02 	
         8.535	  8.320e-02 	  8.136e-02 	
         8.569	  8.390e-02 	  8.139e-02 	
         8.601	  8.390e-02 	  8.139e-02 	
         8.635	  8.040e-02 	  8.139e-02 	
         8.669	  7.940e-02 	  8.136e-02 	
         8.701	  8.150e-02 	  8.138e-02 	
         8.735	  8.120e-02 	  8.138e-02 	
         8.769	  8.180e-02 	  8.136e-02 	
         8.801	  7.890e-02 	  8.132e-02 	
         8.835	  8.070e-02 	  8.132e-02 	
         8.869	  8.450e-02 	  8.135e-02 	
         8.901	  8.090e-02 	  8.137e-02 	
         8.935	  8.080e-02 	  8.136e-02 	
         8.969	  7.990e-02 	  8.134e-02 	
         9.001	  8.440e-02 	  8.138e-02 	
         9.035	  8.200e-02 	  8.137e-02 	
         9.069	  8.150e-02 	  8.137e-02 	
         9.101	  8.020e-02 	  8.137e-02 	
         9.135	  8.100e-02 	  8.136e-02 	
         9.169	  8.150e-02 	  8.137e-02 	
         9.201	  7.930e-02 	  8.134e-02 	
         9.235	  8.140e-02 	  8.133e-02 	
         9.269	  8.090e-02 	  8.132e-02 	
         9.301	  7.940e-02 	  8.130e-02 	
         9.335	  8.110e-02 	  8.130e-02 	
         9.369	  8.100e-02 	  8.129e-02 	
         9.401	  8.150e-02 	  8.131e-02 	
         9.435	  8.200e-02 	  8.134e-02 	
         9.469	  8.020e-02 	  8.132e-02 	
         9.501	  8.150e-02 	  8.131e-02 	
         9.535	  7.970e-02 	  8.129e-02 	
         9.569	  8.110e-02 	  8.127e-02 	
         9.601	  7.960e-02 	  8.126e-02 	
         9.635	  8.180e-02 	  8.127e-02 	
         9.669	  8.010e-02 	  8.125e-02 	
         9.701	  8.140e-02 	  8.126e-02 	
         9.735	  8.090e-02 	  8.126e-02 	
         9.769	  8.330e-02 	  8.130e-02 	
         9.801	  8.090e-02 	  8.129e-02 	
         9.835	  8.160e-02 	  8.129e-02 	
         9.869	  8.370e-02 	  8.134e-02 	
         9.901	  8.420e-02 	  8.135e-02 	
         9.935	  8.250e-02 	  8.137e-02 	
         9.972	  8.230e-02 	  8.138e-02 	
        10.001	  8.170e-02 	  8.140e-02 	
        10.035	  8.190e-02 	  8.139e-02 	
        10.069	  8.110e-02 	  8.139e-02 	
        10.101	  8.190e-02 	  8.139e-02 	
        10.135	  7.990e-02 	  8.138e-02 	
        10.169	  8.190e-02 	  8.140e-02 	
        10.201	  8.050e-02 	  8.139e-02 	
        10.235	  8.010e-02 	  8.138e-02 	
        10.269	  8.180e-02 	  8.138e-02 	
        10.301	  8.220e-02 	  8.143e-02 	
        10.335	  8.020e-02 	  8.143e-02 	
        10.369	  7.880e-02 	  8.142e-02 	
        10.401	  8.270e-02 	  8.148e-02 	
        10.435	  8.460e-02 	  8.151e-02 	
        10.469	  8.160e-02 	  8.151e-02 	
        10.501	  8.140e-02 	  8.152e-02 	
        10.535	  8.290e-02 	  8.155e-02 	
        10.569	  8.110e-02 	  8.154e-02 	
        10.601	  8.330e-02 	  8.157e-02 	
        10.635	  8.070e-02 	  8.158e-02 	
        10.669	  8.050e-02 	  8.156e-02 	
        10.701	  8.240e-02 	  8.154e-02 	
        10.735	  8.020e-02 	  8.151e-02 	
        10.769	  8.070e-02 	  8.148e-02 	
        10.801	  8.070e-02 	  8.145e-02 	
        10.835	  7.970e-02 	  8.143e-02 	
        10.869	  8.310e-02 	  8.144e-02 	
        10.901	  8.270e-02 	  8.144e-02 	
        10.935	  8.090e-02 	  8.142e-02 	
        10.969	  8.070e-02 	  8.139e-02 	
        11.001	  8.170e-02 	  8.138e-02 	
        11.035	  7.940e-02 	  8.134e-02 	
        11.069	  8.240e-02 	  8.135e-02 	
        11.101	  8.140e-02 	  8.135e-02 	
        11.135	  8.240e-02 	  8.137e-02 	
        11.169	  8.380e-02 	  8.139e-02 	
        11.201	  7.960e-02 	  8.136e-02 	
        11.235	  7.830e-02 	  8.133e-02 	
        11.269	  8.050e-02 	  8.132e-02 	
        11.301	  7.900e-02 	  8.132e-02 	
        11.337	  7.960e-02 	  8.132e-02 	
        11.369	  8.100e-02 	  8.132e-02 	
        11.401	  7.960e-02 	  8.131e-02 	
        11.435	  8.070e-02 	  8.131e-02 	
        11.469	  7.860e-02 	  8.129e-02 	
        11.501	  7.740e-02 	  8.123e-02 	
        11.535	  7.740e-02 	  8.118e-02 	
        11.569	  8.000e-02 	  8.115e-02 	
        11.601	  8.200e-02 	  8.113e-02 	
        11.635	  8.240e-02 	  8.111e-02 	
        11.670	  8.150e-02 	  8.114e-02 	
        11.701	  8.010e-02 	  8.113e-02 	
        11.735	  8.080e-02 	  8.112e-02 	
        11.769	  8.160e-02 	  8.113e-02 	
        11.801	  7.780e-02 	  8.108e-02 	
        11.835	  8.100e-02 	  8.111e-02 	
        11.869	  8.010e-02 	  8.110e-02 	
        11.901	  7.890e-02 	  8.104e-02 	
        11.935	  8.270e-02 	  8.106e-02 	
        11.969	  8.290e-02 	  8.108e-02 	
        12.001	  8.110e-02 	  8.109e-02 	
        12.035	  8.290e-02 	  8.108e-02 	
        12.069	  8.290e-02 	  8.109e-02 	
        12.101	  8.320e-02 	  8.111e-02 	
        12.135	  8.270e-02 	  8.113e-02 	
        12.169	  8.030e-02 	  8.113e-02 	
        12.201	  8.370e-02 	  8.115e-02 	
        12.235	  8.310e-02 	  8.119e-02 	
        12.269	  8.080e-02 	  8.119e-02 	
        12.301	  8.420e-02 	  8.122e-02 	
        12.335	  8.190e-02 	  8.125e-02 	
        12.369	  8.040e-02 	  8.124e-02 	
        12.401	  8.200e-02 	  8.125e-02 	
        12.435	  8.440e-02 	  8.128e-02 	
        12.469	  8.070e-02 	  8.127e-02 	
        12.501	  8.140e-02 	  8.128e-02 	
        12.535	  8.150e-02 	  8.128e-02 	
        12.569	  7.890e-02 	  8.127e-02 	
        12.601	  7.920e-02 	  8.125e-02 	
        12.635	  8.100e-02 	  8.127e-02 	
        12.669	  7.930e-02 	  8.124e-02 	
        12.701	  8.340e-02 	  8.128e-02 	
        12.735	  7.780e-02 	  8.124e-02 	
        12.769	  8.320e-02 	  8.126e-02 	
        12.801	  8.090e-02 	  8.124e-02 	
        12.835	  8.110e-02 	  8.124e-02 	
        12.869	  8.200e-02 	  8.124e-02 	
        12.901	  8.030e-02 	  8.121e-02 	
        12.935	  8.180e-02 	  8.118e-02 	
        12.969	  7.990e-02 	  8.115e-02 	
        13.001	  7.960e-02 	  8.112e-02 	
        13.035	  8.250e-02 	  8.113e-02 	
        13.069	  8.000e-02 	  8.111e-02 	
        13.101	  8.370e-02 	  8.114e-02 	
        13.135	  8.000e-02 	  8.112e-02 	
        13.170	  8.180e-02 	  8.113e-02 	
        13.201	  8.000e-02 	  8.112e-02 	
        13.235	  8.110e-02 	  8.112e-02 	
        13.269	  8.050e-02 	  8.113e-02 	
        13.301	  7.930e-02 	  8.110e-02 	
        13.335	  7.900e-02 	  8.107e-02 	
        13.369	  8.170e-02 	  8.108e-02 	
        13.401	  7.710e-02 	  8.106e-02 	
        13.435	  8.070e-02 	  8.104e-02 	
        13.469	  8.050e-02 	  8.100e-02 	
        13.501	  8.110e-02 	  8.099e-02 	
        13.535	  8.000e-02 	  8.098e-02 	
        13.569	  8.200e-02 	  8.097e-02 	
        13.601	  8.110e-02 	  8.097e-02 	
        13.635	  8.070e-02 	  8.094e-02 	
        13.669	  7.960e-02 	  8.093e-02 	
        13.701	  8.120e-02 	  8.093e-02 	
        13.735	  7.920e-02 	  8.090e-02 	
        13.769	  8.080e-02 	  8.090e-02 	
        13.801	  8.220e-02 	  8.092e-02 	
        13.835	  7.940e-02 	  8.091e-02 	
        13.869	  8.390e-02 	  8.095e-02 	
        13.901	  7.880e-02 	  8.091e-02 	
        13.935	  8.390e-02 	  8.092e-02 	
        13.969	  8.120e-02 	  8.092e-02 	
        14.001	  7.940e-02 	  8.091e-02 	
        14.035	  8.160e-02 	  8.091e-02 	
        14.069	  8.360e-02 	  8.095e-02 	
        14.101	  8.160e-02 	  8.094e-02 	
        14.135	  8.140e-02 	  8.094e-02 	
        14.169	  8.120e-02 	  8.093e-02 	
        14.201	  8.030e-02 	  8.089e-02 	
        14.235	  8.240e-02 	  8.092e-02 	
        14.269	  7.990e-02 	  8.094e-02 	
        14.301	  8.320e-02 	  8.097e-02 	
        14.335	  8.250e-02 	  8.101e-02 	
        14.369	  8.020e-02 	  8.102e-02 	
        14.401	  8.220e-02 	  8.103e-02 	
        14.435	  7.930e-02 	  8.103e-02 	
        14.469	  7.890e-02 	  8.101e-02 	
        14.501	  8.070e-02 	  8.103e-02 	
        14.535	  7.990e-02 	  8.106e-02 	
        14.569	  8.230e-02 	  8.111e-02 	
        14.600	  8.300e-02 	  8.114e-02 	
        14.635	  8.180e-02 	  8.114e-02 	
        14.669	  8.190e-02 	  8.114e-02 	
        14.701	  8.270e-02 	  8.115e-02 	
        14.735	  8.180e-02 	  8.117e-02 	
        14.769	  8.050e-02 	  8.116e-02 	
        14.800	  8.160e-02 	  8.116e-02 	
        14.835	  8.090e-02 	  8.120e-02 	
        14.869	  8.100e-02 	  8.120e-02 	
        14.901	  8.200e-02 	  8.122e-02 	
        14.935	  8.070e-02 	  8.124e-02 	
        14.969	  7.940e-02 	  8.120e-02 	
        15.001	  8.020e-02 	  8.117e-02 	
        15.035	  7.920e-02 	  8.115e-02 	
        15.069	  7.780e-02 	  8.110e-02 	
        15.101	  7.940e-02 	  8.106e-02 	
        15.134	  7.960e-02 	  8.102e-02 	
        15.169	  8.140e-02 	  8.100e-02 	
        15.201	  7.900e-02 	  8.099e-02 	
        15.235	  8.140e-02 	  8.096e-02 	
        15.269	  7.860e-02 	  8.091e-02 	
        15.301	  7.730e-02 	  8.088e-02 	
        15.335	  8.140e-02 	  8.085e-02 	
        15.369	  7.820e-02 	  8.080e-02 	
        15.400	  7.860e-02 	  8.078e-02 	
        15.435	  7.810e-02 	  8.074e-02 	
        15.468	  7.740e-02 	  8.066e-02 	
        15.500	  8.040e-02 	  8.066e-02 	
        15.534	  7.820e-02 	  8.063e-02 	
        15.569	  7.900e-02 	  8.060e-02 	
        15.601	  7.710e-02 	  8.058e-02 	
        15.635	  7.780e-02 	  8.056e-02 	
        15.669	  8.330e-02 	  8.059e-02 	
        15.701	  8.030e-02 	  8.060e-02 	
        15.735	  7.970e-02 	  8.056e-02 	
        15.769	  7.890e-02 	  8.057e-02 	
        15.801	  8.220e-02 	  8.056e-02 	
        15.835	  8.160e-02 	  8.057e-02 	
        15.868	  7.900e-02 	  8.055e-02 	
        15.901	  8.050e-02 	  8.053e-02 	
        15.934	  8.090e-02 	  8.054e-02 	
        15.968	  8.120e-02 	  8.053e-02 	
        16.000	  7.920e-02 	  8.052e-02 	
        16.034	  8.030e-02 	  8.053e-02 	
        16.068	  8.110e-02 	  8.051e-02 	
        16.101	  8.150e-02 	  8.053e-02 	
        16.134	  8.200e-02 	  8.051e-02 	
        16.168	  8.200e-02 	  8.053e-02 	
        16.200	  8.300e-02 	  8.055e-02 	
        16.234	  8.200e-02 	  8.057e-02 	
        16.269	  8.120e-02 	  8.057e-02 	
        16.300	  7.900e-02 	  8.055e-02 	
        16.335	  8.310e-02 	  8.059e-02 	
        16.369	  7.930e-02 	  8.060e-02 	
        16.400	  8.110e-02 	  8.059e-02 	
        16.434	  8.310e-02 	  8.066e-02 	
        16.468	  8.050e-02 	  8.065e-02 	
        16.500	  8.090e-02 	  8.066e-02 	
        16.534	  7.900e-02 	  8.064e-02 	
        16.568	  7.960e-02 	  8.063e-02 	
        16.601	  8.320e-02 	  8.065e-02 	
        16.634	  7.850e-02 	  8.062e-02 	
        16.669	  8.070e-02 	  8.062e-02 	
        16.701	  7.990e-02 	  8.062e-02 	
        16.734	  8.090e-02 	  8.062e-02 	
        16.768	  8.050e-02 	  8.063e-02 	
        16.800	  8.190e-02 	  8.064e-02 	
        16.836	  7.890e-02 	  8.062e-02 	
        16.868	  7.770e-02 	  8.059e-02 	
        16.900	  8.040e-02 	  8.055e-02 	
        16.934	  8.120e-02 	  8.058e-02 	
        16.968	  8.120e-02 	  8.055e-02 	
        17.000	  8.020e-02 	  8.054e-02 	
        17.034	  8.050e-02 	  8.055e-02 	
        17.068	  8.030e-02 	  8.053e-02 	
        17.100	  7.960e-02 	  8.049e-02 	
        17.134	  8.010e-02 	  8.047e-02 	
        17.169	  7.830e-02 	  8.044e-02 	
        17.200	  8.170e-02 	  8.044e-02 	
        17.234	  8.220e-02 	  8.046e-02 	
        17.268	  8.090e-02 	  8.045e-02 	
        17.300	  7.930e-02 	  8.044e-02 	
        17.335	  7.990e-02 	  8.041e-02 	
        17.368	  7.860e-02 	  8.036e-02 	
        17.400	  8.190e-02 	  8.038e-02 	
        17.434	  7.830e-02 	  8.034e-02 	
        17.468	  8.260e-02 	  8.037e-02 	
        17.502	  8.260e-02 	  8.041e-02 	
        17.534	  8.290e-02 	  8.044e-02 	
        17.568	  8.030e-02 	  8.044e-02 	
        17.600	  7.880e-02 	  8.041e-02 	
        17.634	  7.950e-02 	  8.037e-02 	
        17.669	  8.180e-02 	  8.037e-02 	
        17.700	  8.090e-02 	  8.036e-02 	
        17.734	  8.170e-02 	  8.035e-02 	
        17.768	  8.200e-02 	  8.035e-02 	
        17.800	  7.960e-02 	  8.034e-02 	
        17.834	  7.940e-02 	  8.031e-02 	
        17.868	  8.230e-02 	  8.033e-02 	
        17.900	  8.050e-02 	  8.032e-02 	
        17.934	  8.110e-02 	  8.031e-02 	
        17.968	  8.240e-02 	  8.033e-02 	
