;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:26/05/2023 at 17:17:13
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE50BF-DFH-C (s/n:3058255)  VG2.54 (s/n:999999)

;Channel A:Details
;Name:PE50BF-DFH-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:532
;Settings:Range:200mJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0ms
;Settings:Threshold:Min
;Functions:Average:3 sec

;Channel A:Statistics
;Min:78.60mJ             
;Max:80.64mJ             
;Average:79.83mJ             
;Std.Dev.:296.4uJ             
;Overrange:0                   
;Total Pulses:615                 
;--------------------


;First Pulse Arrived : 26/05/2023 at 17:17:14
  Timestamp   	  Channel A  	  F(A)       	
        16.600	  7.940e-02 	  7.978e-02 	
        16.632	  8.150e-02 	  7.980e-02 	
        16.666	  7.830e-02 	  7.978e-02 	
        16.700	  7.950e-02 	  7.979e-02 	
        16.732	  7.950e-02 	  7.980e-02 	
        16.766	  8.090e-02 	  7.982e-02 	
        16.800	  8.140e-02 	  7.983e-02 	
        16.834	  8.030e-02 	  7.983e-02 	
        16.866	  7.930e-02 	  7.982e-02 	
        16.900	  8.040e-02 	  7.981e-02 	
        16.932	  8.110e-02 	  7.983e-02 	
        16.966	  8.200e-02 	  7.987e-02 	
        17.000	  8.160e-02 	  7.989e-02 	
        17.033	  7.990e-02 	  7.990e-02 	
        17.066	  7.950e-02 	  7.990e-02 	
        17.100	  8.040e-02 	  7.990e-02 	
        17.132	  8.070e-02 	  7.992e-02 	
        17.166	  8.020e-02 	  7.993e-02 	
        17.200	  8.330e-02 	  7.995e-02 	
        17.232	  8.000e-02 	  7.995e-02 	
        17.266	  8.090e-02 	  7.996e-02 	
        17.300	  8.200e-02 	  7.999e-02 	
        17.332	  8.190e-02 	  8.002e-02 	
        17.366	  8.230e-02 	  8.005e-02 	
        17.400	  8.050e-02 	  8.005e-02 	
        17.432	  7.930e-02 	  8.002e-02 	
        17.466	  8.070e-02 	  8.002e-02 	
        17.500	  8.160e-02 	  8.005e-02 	
        17.532	  8.020e-02 	  8.003e-02 	
        17.566	  7.960e-02 	  8.003e-02 	
        17.600	  8.180e-02 	  8.004e-02 	
        17.632	  8.160e-02 	  8.006e-02 	
        17.666	  8.070e-02 	  8.008e-02 	
        17.700	  8.070e-02 	  8.009e-02 	
        17.732	  8.040e-02 	  8.011e-02 	
        17.766	  7.860e-02 	  8.008e-02 	
        17.800	  7.970e-02 	  8.007e-02 	
        17.832	  7.930e-02 	  8.005e-02 	
        17.866	  7.900e-02 	  8.004e-02 	
        17.900	  8.110e-02 	  8.006e-02 	
        17.932	  8.270e-02 	  8.009e-02 	
        17.966	  8.090e-02 	  8.013e-02 	
        18.000	  8.020e-02 	  8.012e-02 	
        18.032	  8.000e-02 	  8.011e-02 	
        18.066	  8.090e-02 	  8.012e-02 	
        18.100	  8.090e-02 	  8.015e-02 	
        18.132	  8.090e-02 	  8.014e-02 	
        18.166	  8.040e-02 	  8.017e-02 	
        18.200	  8.030e-02 	  8.020e-02 	
        18.232	  8.120e-02 	  8.023e-02 	
        18.266	  8.330e-02 	  8.029e-02 	
        18.300	  8.110e-02 	  8.031e-02 	
        18.332	  8.090e-02 	  8.034e-02 	
        18.366	  8.080e-02 	  8.035e-02 	
        18.400	  8.020e-02 	  8.038e-02 	
        18.432	  8.070e-02 	  8.039e-02 	
        18.466	  7.930e-02 	  8.040e-02 	
        18.500	  8.120e-02 	  8.039e-02 	
        18.532	  8.090e-02 	  8.040e-02 	
        18.566	  7.940e-02 	  8.039e-02 	
        18.600	  7.810e-02 	  8.037e-02 	
        18.632	  7.790e-02 	  8.036e-02 	
        18.666	  7.960e-02 	  8.034e-02 	
        18.700	  7.940e-02 	  8.030e-02 	
        18.732	  7.800e-02 	  8.028e-02 	
        18.766	  7.830e-02 	  8.025e-02 	
        18.800	  7.970e-02 	  8.026e-02 	
        18.832	  7.950e-02 	  8.027e-02 	
        18.867	  7.880e-02 	  8.023e-02 	
        18.901	  7.990e-02 	  8.023e-02 	
        18.933	  7.950e-02 	  8.022e-02 	
        18.967	  7.950e-02 	  8.021e-02 	
        19.001	  8.100e-02 	  8.023e-02 	
        19.034	  7.870e-02 	  8.023e-02 	
        19.067	  7.800e-02 	  8.021e-02 	
        19.101	  8.030e-02 	  8.023e-02 	
        19.133	  7.820e-02 	  8.020e-02 	
        19.167	  7.920e-02 	  8.022e-02 	
        19.201	  8.070e-02 	  8.025e-02 	
        19.237	  7.730e-02 	  8.025e-02 	
        19.267	  8.070e-02 	  8.025e-02 	
        19.301	  8.080e-02 	  8.025e-02 	
        19.333	  7.990e-02 	  8.025e-02 	
        19.367	  8.220e-02 	  8.028e-02 	
        19.401	  8.020e-02 	  8.027e-02 	
        19.433	  8.140e-02 	  8.028e-02 	
        19.467	  8.000e-02 	  8.027e-02 	
        19.501	  8.140e-02 	  8.028e-02 	
        19.533	  8.020e-02 	  8.028e-02 	
        19.567	  8.090e-02 	  8.030e-02 	
        19.601	  8.080e-02 	  8.031e-02 	
        19.633	  8.050e-02 	  8.030e-02 	
        19.667	  7.990e-02 	  8.032e-02 	
        19.701	  8.010e-02 	  8.032e-02 	
        19.733	  8.040e-02 	  8.033e-02 	
        19.767	  8.000e-02 	  8.032e-02 	
        19.801	  7.940e-02 	  8.030e-02 	
        19.833	  8.120e-02 	  8.031e-02 	
        19.867	  8.000e-02 	  8.032e-02 	
        19.901	  8.030e-02 	  8.032e-02 	
        19.933	  7.830e-02 	  8.029e-02 	
        19.967	  8.090e-02 	  8.028e-02 	
        20.001	  8.000e-02 	  8.026e-02 	
        20.033	  8.070e-02 	  8.026e-02 	
        20.067	  8.290e-02 	  8.030e-02 	
        20.101	  8.110e-02 	  8.031e-02 	
        20.133	  7.990e-02 	  8.030e-02 	
        20.167	  7.960e-02 	  8.030e-02 	
        20.201	  8.180e-02 	  8.028e-02 	
        20.233	  8.080e-02 	  8.029e-02 	
        20.267	  8.050e-02 	  8.028e-02 	
        20.302	  8.160e-02 	  8.028e-02 	
        20.333	  7.960e-02 	  8.025e-02 	
        20.367	  8.010e-02 	  8.023e-02 	
        20.401	  8.030e-02 	  8.023e-02 	
        20.433	  7.990e-02 	  8.023e-02 	
        20.467	  7.960e-02 	  8.022e-02 	
